UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
420103,1,"A",,"R",1000000,"R",20000,"A",,"R",500000,"A",,"Z",0,"A",,"R",1520000,"R",1520000,"A",,"R",288,"R",288,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420246,2,"R",5000,"R",370,"R",15,"R",200,"R",700,"R",36,"R",85,"R",5236,"R",1170,"R",6406,"R",2712,"R",26510,"R",29222,1,"R",168,"R",1239,"R",0,"R",135000,1,"R",20000,"R",6000,"R",135000,"R",1500,"R",142500,"R",500,"R",2500,"R",3000,"R",300500,280500
420307,2,"R",3509,"R",180285,"R",124,"R",18,"R",0,"R",46,"Z",0,"R",3573,"R",180409,"R",183982,"R",458,"R",315,"R",773,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420316,2,"R",3306,"R",180285,"R",119,"R",27,"R",0,"R",40,"Z",0,"R",3373,"R",180404,"R",183777,"R",82,"R",171,"R",253,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420325,2,"R",15500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15500,"R",0,"R",15500,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420398,2,"R",19300,"R",408073,"R",230,"R",5709,"R",1076000,"R",39,"R",76715,"R",25048,"R",1561018,"R",1586066,"R",11682,"R",228067,"R",239749,1,"R",53,"R",93,"R",0,"R",628768,2,"Z",0,"R",15000,"R",307031,"R",1000,"R",323031,"R",0,"R",23760,"R",23760,"R",975559,975559
420431,2,"R",36612,"R",181533,"R",303,"R",2580,"R",3720,"R",149,"R",63547,"R",39341,"R",249103,"R",288444,"R",5334,"R",637,"R",5971,1,"R",34,"R",56,"R",3,"R",185143,1,"R",54591,"R",54921,"R",9358,"R",0,"R",64279,"R",0,"R",31379,"R",31379,"R",335392,280801
420440,2,"R",13735,"R",100,"R",28,"R",1578,"R",0,"R",8,"Z",0,"R",15321,"R",128,"R",15449,"R",8614,"R",100,"R",8714,1,"R",2134,"R",336,"R",0,"R",128368,1,"R",66601,"R",14683,"R",22338,"R",10131,"R",47152,"R",0,"R",4214,"R",4214,"R",246335,179734
420495,2,"R",758,"R",13507,"R",24,"R",81,"R",0,"R",0,"R",38314,"R",839,"R",51845,"R",52684,"R",32,"R",320,"R",352,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420538,2,"R",18386,"R",259016,"R",22,"R",2550,"R",24268,"R",101,"R",32161,"R",21037,"R",315467,"R",336504,"R",6477,"R",856,"R",7333,1,"R",0,"R",11,"R",0,"R",159415,2,"Z",0,"R",15000,"R",51366,"R",0,"R",66366,"R",0,"R",9983,"R",9983,"R",235764,235764
420556,2,"R",19077,"R",54,"Z",0,"R",1660,"Z",0,"Z",0,"Z",0,"R",20737,"R",54,"R",20791,"R",3019,"R",850,"R",3869,1,"R",1164,"R",438,"R",1,"R",86806,1,"R",52177,"R",6000,"R",28539,"R",2500,"R",37039,"R",0,"R",49038,"R",49038,"R",225060,172883
420705,2,"R",44230,"R",4815,"R",3000,"R",0,"R",5000,"R",0,"R",0,"R",44230,"R",12815,"R",57045,"R",5,"R",614,"R",619,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420723,2,"R",3145,"R",0,"R",46,"R",586,"R",0,"R",1017,"R",0,"R",4748,"R",46,"R",4794,"R",527,"R",6827,"R",7354,1,"R",99,"R",7,"R",0,"R",73134,1,"R",31989,"R",6069,"R",5388,"R",0,"R",11457,"R",0,"R",2873,"R",2873,"R",119453,87464
420866,2,"R",1711,"R",2316924,"R",78,"R",307,"R",71981,"R",0,"R",50242,"R",2018,"R",2439225,"R",2441243,"R",470,"R",960722,"R",961192,1,"R",659,"R",479,"R",0,"R",77823,1,"R",16898,"R",0,"R",10207,"R",2040,"R",12247,"R",0,"R",30,"R",30,"R",106998,90100
421513,2,"R",2251,"R",193007,"R",41,"R",233,"R",3183,"R",9,"R",405,"R",2493,"R",196636,"R",199129,"R",80,"R",13633,"R",13713,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
421708,1,"A",,"R",50,"R",2,"A",,"R",3,"A",,"Z",0,"A",,"R",55,"R",55,"A",,"R",400,"R",400,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
421832,2,"R",10087,"R",147427,"R",18,"R",2688,"R",0,"R",72,"R",16210,"R",12847,"R",163655,"R",176502,"R",2623,"R",2918,"R",5541,2,"A",,"A",,"R",1,"R",69136,2,"Z",0,"R",13313,"R",59873,"R",0,"R",73186,"R",0,"R",0,"R",0,"R",142322,142322
421841,2,"R",2866,"Z",0,"Z",0,"R",377,"Z",0,"Z",0,"Z",0,"R",3243,"R",0,"R",3243,"R",386,"R",25,"R",411,1,"R",3,"R",4,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
421878,2,"R",7050,"R",120000,"R",2,"R",200,"R",1500,"R",5,"R",1200,"R",7255,"R",122702,"R",129957,"R",3559,"R",5,"R",3564,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
422695,2,"R",1002,"R",2273,"R",3,"R",27,"R",2048,"R",3,"R",1,"R",1032,"R",4325,"R",5357,"R",950,"R",123,"R",1073,1,"R",3,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
423643,2,"R",6503,"R",14700,"R",112,"R",93,"R",2002,"R",31,"R",19052,"R",6627,"R",35866,"R",42493,"R",5570,"R",275990,"R",281560,1,"R",397,"R",0,"R",0,"R",512718,2,"Z",0,"R",47156,"R",884868,"R",4560,"R",936584,"R",0,"R",91139,"R",91139,"R",1540441,1540441
423652,2,"R",5943,"R",110699,"R",53,"R",3126,"R",0,"R",33,"R",0,"R",9102,"R",110752,"R",119854,"R",2789,"R",4335,"R",7124,1,"R",153,"R",88,"R",0,"R",73764,1,"R",30544,"R",23165,"R",19827,"R",1606,"R",44598,"R",0,"R",7302,"R",7302,"R",156208,125664
423980,2,"R",7215,"R",13506,"R",16,"R",1502,"R",0,"R",25,"R",40061,"R",8742,"R",53583,"R",62325,"R",1324,"R",4723,"R",6047,1,"R",9,"R",0,"R",1,"R",75513,2,"Z",0,"R",935,"R",35826,"R",169,"R",36930,"R",0,"R",0,"R",0,"R",112443,112443
425250,2,"R",2000,"Z",0,"R",7,"R",50,"R",10,"R",5,"Z",0,"R",2055,"R",17,"R",2072,"R",100,"R",10,"R",110,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
427982,2,"R",1425,"R",2833,"R",110,"R",53,"R",74,"R",47,"R",352,"R",1525,"R",3369,"R",4894,"R",28,"R",2747,"R",2775,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
428143,2,"R",222,"R",13741,"R",74,"R",13,"R",2348083,"R",3,"R",15113,"R",238,"R",2377011,"R",2377249,"R",7,"R",265,"R",272,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
428170,1,"A",,"R",0,"R",58,"A",,"R",0,"A",,"Z",0,"A",,"R",58,"R",58,"A",,"R",100,"R",100,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
428268,2,"R",3056,"R",2316924,"R",78,"R",582,"R",71981,"R",0,"R",50242,"R",3638,"R",2439225,"R",2442863,"R",1178,"R",960722,"R",961900,1,"R",659,"R",496,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
428286,2,"R",8221,"R",218559,"R",77,"R",2991,"R",36369,"R",167,"R",243800,"R",11379,"R",498805,"R",510184,"R",2333,"R",437298,"R",439631,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
428392,2,"R",6642,"R",249376,"R",296,"R",613,"R",294638,"R",0,"R",10620,"R",7255,"R",554930,"R",562185,"R",2282,"R",35588,"R",37870,1,"R",269,"R",75,"R",0,"R",155530,1,"R",66556,"R",20000,"R",45000,"R",12700,"R",77700,"R",0,"R",3250,"R",3250,"R",303036,236480
428444,2,"R",14664,"R",218559,"R",77,"R",642,"R",36369,"R",202,"R",243800,"R",15508,"R",498805,"R",514313,"R",576,"R",437298,"R",437874,1,"R",0,"R",0,"R",0,"R",54169,1,"R",3817,"R",17443,"R",34560,"R",0,"R",52003,"R",0,"R",0,"R",0,"R",109989,106172
429085,2,"R",2607,"R",5028,"R",4,"R",156,"R",0,"R",3,"R",3600,"R",2766,"R",8632,"R",11398,"R",272,"R",1,"R",273,1,"R",18,"R",2,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
429094,2,"R",6180,"R",0,"R",1700,"R",299,"R",0,"R",5,"Z",0,"R",6484,"R",1700,"R",8184,"R",6479,"R",2303,"R",8782,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
429128,2,"R",0,"R",1000,"R",50,"R",100,"R",1000,"R",0,"Z",0,"R",100,"R",2050,"R",2150,"R",100,"R",1050,"R",1150,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
430157,2,"R",295,"R",180285,"R",109,"R",24,"R",0,"Z",0,"Z",0,"R",319,"R",180394,"R",180713,"R",7,"R",52,"R",59,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
430166,2,"R",388,"R",180285,"R",109,"R",16,"R",0,"Z",0,"Z",0,"R",404,"R",180394,"R",180798,"R",108,"R",22,"R",130,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
430485,2,"R",1440,"R",4000,"R",18,"R",104,"R",4195,"R",0,"R",0,"R",1544,"R",8213,"R",9757,"R",110,"R",5,"R",115,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
430670,2,"R",8360,"R",17080,"R",19,"R",219,"R",0,"R",119,"R",1548,"R",8698,"R",18647,"R",27345,"R",1631,"R",9271,"R",10902,1,"R",3,"R",2531,"R",0,"R",115009,1,"R",33513,"R",2700,"R",300565,"R",6450,"R",309715,"R",8300,"R",17000,"R",25300,"R",483537,450024
430704,2,"R",4887,"R",0,"R",4,"R",315,"R",0,"R",60,"R",9007,"R",5262,"R",9011,"R",14273,"R",295,"R",0,"R",295,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
430810,2,"R",16464,"R",162732,"R",27,"R",1043,"R",0,"R",203,"R",15154,"R",17710,"R",177913,"R",195623,"R",4986,"R",2615,"R",7601,1,"R",1330,"R",353,"R",0,"R",164620,2,"Z",0,"R",7942,"R",28253,"R",0,"R",36195,"R",500,"R",15092,"R",15592,"R",216407,216407
430935,2,"R",830,"R",58,"R",17,"R",135,"R",123,"R",2,"R",0,"R",967,"R",198,"R",1165,"R",296,"R",744,"R",1040,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
431141,2,"R",7569,"R",318251,"R",1360,"R",4002,"R",37084,"R",1419,"R",19071,"R",12990,"R",375766,"R",388756,"R",2103,"R",11963,"R",14066,1,"R",0,"R",100,"R",3,"R",466748,1,"R",95863,"R",1786,"R",14771,"R",1961,"R",18518,"R",200,"R",8280,"R",8480,"R",589609,493746
431886,2,"R",20,"R",180285,"R",109,"R",0,"R",0,"R",0,"Z",0,"R",20,"R",180394,"R",180414,"R",0,"R",177,"R",177,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
431929,2,"R",3007,"R",80845,"R",65,"R",192,"R",0,"R",41,"R",164362,"R",3240,"R",245272,"R",248512,"R",1817,"R",1620,"R",3437,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
431983,2,"R",15000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15000,"R",0,"R",15000,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
432302,2,"R",160,"R",180285,"R",116,"R",0,"R",0,"R",9,"Z",0,"R",169,"R",180401,"R",180570,"R",7,"R",1020,"R",1027,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
432348,2,"R",49865,"R",20601,"R",23,"R",648,"R",0,"R",366,"R",0,"R",50879,"R",20624,"R",71503,"R",1504,"R",884,"R",2388,1,"R",180,"R",24,"R",0,"R",0,2,"Z",0,"R",10888,"R",179115,"R",168257,"R",358260,"R",0,"R",40209,"R",40209,"R",398469,398469
432357,1,"A",,"R",0,"R",188,"A",,"R",0,"A",,"R",0,"A",,"R",188,"R",188,"A",,"R",120,"R",120,1,"R",0,"R",28,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
432384,2,"R",3742,"R",0,"R",129,"R",0,"R",0,"R",21,"R",0,"R",3763,"R",129,"R",3892,"R",50,"R",250,"R",300,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
432524,2,"R",16699,"R",3,"R",5,"R",1410,"R",0,"R",680,"R",0,"R",18789,"R",8,"R",18797,"R",4052,"R",3,"R",4055,1,"R",13,"R",33,"R",0,"R",61769,2,"Z",0,"R",509,"R",42507,"R",330,"R",43346,"R",757,"R",1009,"R",1766,"R",106881,106881
432533,2,"R",23427,"R",218559,"R",77,"R",9154,"R",36369,"R",681,"R",243800,"R",33262,"R",498805,"R",532067,"R",4632,"R",437298,"R",441930,1,"R",5,"R",1,"R",0,"R",66693,1,"R",10845,"R",18563,"R",35463,"R",0,"R",54026,"R",0,"R",0,"R",0,"R",131564,120719
433004,2,"R",723,"R",0,"R",3,"R",10,"R",29,"R",81,"R",0,"R",814,"R",32,"R",846,"R",136,"R",2,"R",138,1,"R",1,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
433013,2,"R",1204,"R",14616,"R",100,"R",0,"R",6275,"R",0,"R",0,"R",1204,"R",20991,"R",22195,"R",1204,"R",20991,"R",22195,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
433174,2,"R",13449,"R",185,"R",100,"R",943,"R",1,"R",0,"R",1857,"R",14392,"R",2143,"R",16535,"R",1332,"R",7033,"R",8365,1,"R",145,"R",1290,"R",1,"R",0,2,"Z",0,"R",1800,"R",120578,"R",2500,"R",124878,"R",0,"R",0,"R",0,"R",124878,124878
433387,1,"A",,"R",269779,"R",36,"A",,"R",39379,"A",,"R",27221,"A",,"R",336415,"R",336415,"A",,"R",149639,"R",149639,1,"R",0,"R",978,"R",0,"R",89688,2,"Z",0,"R",90811,"R",303766,"R",177737,"R",572314,"R",0,"R",13639,"R",13639,"R",675641,675641
433420,2,"R",1265,"R",0,"R",106,"R",33,"R",29,"R",0,"R",0,"R",1298,"R",135,"R",1433,"R",29,"R",69079,"R",69108,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
433536,2,"R",318,"R",27100,"R",91,"R",121,"R",37866,"R",15,"R",54017,"R",454,"R",119074,"R",119528,"R",0,"R",27179,"R",27179,1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
433563,2,"R",14196,"R",66750,"R",76,"R",1180,"R",240,"R",73,"R",48551,"R",15449,"R",115617,"R",131066,"R",919,"R",7264,"R",8183,2,"A",,"A",,"R",0,"R",140000,2,"Z",0,"R",15344,"R",46542,"R",0,"R",61886,"R",250,"R",0,"R",250,"R",202136,202136
433660,2,"R",242131,"R",237043,"R",510,"R",3614,"R",1979143,"R",1887,"R",128626,"R",247632,"R",2345322,"R",2592954,"R",17487,"R",68161,"R",85648,1,"R",4874,"R",2267,"R",0,"R",2145651,2,"Z",0,"R",505759,"R",1209076,"R",101440,"R",1816275,"R",2235,"R",648675,"R",650910,"R",4612836,4612836
434016,2,"R",23633,"R",7500,"R",9,"R",3660,"R",0,"R",742,"R",0,"R",28035,"R",7509,"R",35544,"R",7993,"R",1,"R",7994,1,"R",0,"R",38,"R",0,"R",90909,1,"R",18703,"R",1491,"R",1010,"R",9523,"R",12024,"R",0,"R",2109,"R",2109,"R",123745,105042
434061,2,"R",18200,"R",77775,"R",63,"R",1082,"R",24968,"R",38,"R",0,"R",19320,"R",102806,"R",122126,"R",1929,"R",5047,"R",6976,1,"R",0,"R",2,"R",2,"R",173867,1,"R",68413,"R",7724,"R",65042,"R",67,"R",72833,"R",0,"R",91308,"R",91308,"R",406421,338008
434159,2,"R",950,"R",260,"R",1,"R",32,"R",0,"R",32,"R",0,"R",1014,"R",261,"R",1275,"R",1014,"R",261,"R",1275,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434432,2,"R",1000,"R",700,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1000,"R",700,"R",1700,"R",27,"R",27,"R",54,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434441,2,"R",2851,"R",0,"R",0,"R",309,"Z",0,"R",5,"R",1,"R",3165,"R",1,"R",3166,"R",793,"R",0,"R",793,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434539,2,"R",918,"Z",0,"R",117,"R",66,"Z",0,"R",34,"Z",0,"R",1018,"R",117,"R",1135,"R",37,"R",2121,"R",2158,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434584,2,"R",53049,"R",13694,"R",59,"R",10310,"R",22134,"R",150,"R",0,"R",63509,"R",35887,"R",99396,"R",41294,"R",525,"R",41819,1,"R",103,"R",180,"R",0,"R",381224,1,"R",211285,"R",18895,"R",19134,"R",31476,"R",69505,"R",0,"R",0,"R",0,"R",662014,450729
434672,2,"R",92890,"R",58702,"R",34,"R",2982,"R",156983,"R",286,"R",115132,"R",96158,"R",330851,"R",427009,"R",22177,"R",35569,"R",57746,1,"R",822,"R",167,"R",2,"R",2429156,2,"Z",0,"R",92263,"R",254120,"R",10201,"R",356584,"R",4527,"R",61451,"R",65978,"R",2851718,2851718
434690,2,"R",1,"R",180285,"R",109,"R",0,"R",0,"R",0,"Z",0,"R",1,"R",180394,"R",180395,"R",0,"R",45,"R",45,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434715,2,"R",29221,"R",24064,"R",24,"R",348,"R",0,"R",80,"R",11216,"R",29649,"R",35304,"R",64953,"R",10700,"R",154731,"R",165431,1,"R",81,"R",63,"R",1,"R",453920,1,"R",91756,"R",36100,"R",452458,"R",715098,"R",1203656,"R",0,"R",0,"R",0,"R",1749332,1657576
434751,2,"R",7476,"R",4,"R",0,"R",524,"R",0,"R",0,"R",0,"R",8000,"R",4,"R",8004,"R",301,"R",1,"R",302,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434821,2,"R",178,"R",40000,"R",1,"R",12,"R",25000,"R",190,"Z",0,"R",380,"R",65001,"R",65381,"R",15,"R",100,"R",115,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434900,2,"R",800,"R",120000,"Z",0,"R",60,"Z",0,"R",40,"Z",0,"R",900,"R",120000,"R",120900,"R",350,"R",2666,"R",3016,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434937,2,"R",10400,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",10400,"R",3,"R",10403,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
435000,2,"R",21397,"R",1667,"R",100,"R",973,"R",0,"R",3529,"R",6028,"R",25899,"R",7795,"R",33694,"R",4488,"R",17771,"R",22259,1,"R",842,"R",489,"R",0,"R",1115503,1,"R",468511,"R",5290,"R",1799848,"R",26071,"R",1831209,"R",0,"R",11583,"R",11583,"R",3426806,2958295
436094,2,"R",11610,"R",2316924,"R",78,"R",1573,"R",71981,"R",0,"R",50242,"R",13183,"R",2439225,"R",2452408,"R",683,"R",960722,"R",961405,1,"R",659,"R",694,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436182,2,"R",1890,"R",46,"R",9,"R",34,"R",55,"Z",0,"Z",0,"R",1924,"R",110,"R",2034,"R",110,"R",1098,"R",1208,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436191,2,"R",880,"R",46,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",880,"R",55,"R",935,"R",12,"R",1169,"R",1181,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436261,2,"R",2836,"R",0,"R",5,"R",47,"R",0,"R",1,"R",0,"R",2884,"R",5,"R",2889,"R",727,"R",3703,"R",4430,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436304,2,"R",14293,"R",162345,"R",63,"R",2165,"R",23564,"R",26,"R",73764,"R",16484,"R",259736,"R",276220,"R",1363,"R",2935,"R",4298,1,"R",42,"R",7,"R",0,"R",147980,1,"R",61336,"R",15,"R",15574,"R",250,"R",15839,"R",0,"R",51686,"R",51686,"R",276841,215505
436429,2,"R",4057,"R",1,"R",3,"R",3411,"R",0,"R",400,"R",0,"R",7868,"R",4,"R",7872,"R",3985,"R",3,"R",3988,2,"A",,"A",,"R",0,"R",86392,2,"Z",0,"R",1948,"R",14338,"R",31,"R",16317,"R",0,"R",295,"R",295,"R",103004,103004
436438,2,"R",7652,"R",2316924,"R",78,"R",0,"R",71981,"R",0,"R",50242,"R",7652,"R",2439225,"R",2446877,"R",0,"R",960722,"R",960722,1,"R",659,"R",155,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436465,2,"R",300,"R",120000,"Z",0,"R",60,"Z",0,"R",50,"Z",0,"R",410,"R",120000,"R",120410,"R",250,"R",2666,"R",2916,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436614,2,"R",57575,"R",0,"R",113,"R",135,"R",0,"R",3,"Z",0,"R",57713,"R",113,"R",57826,"R",2344,"R",113,"R",2457,1,"R",1,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437060,2,"R",1505,"R",46,"R",9,"R",27,"Z",0,"Z",0,"Z",0,"R",1532,"R",55,"R",1587,"R",63,"R",1098,"R",1161,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437097,2,"R",9368,"R",458,"R",61,"R",0,"R",74,"R",958,"R",20851,"R",10326,"R",21444,"R",31770,"R",2632,"R",1133,"R",3765,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437103,2,"R",46084,"R",107704,"R",88,"R",6251,"R",0,"R",158,"R",73792,"R",52493,"R",181584,"R",234077,"R",2705,"R",1880,"R",4585,1,"R",0,"R",0,"R",7,"R",254012,1,"R",89885,"R",332816,"R",37161,"R",0,"R",369977,"R",1000,"R",121439,"R",122439,"R",836313,746428
437635,1,"A",,"R",31878,"R",3,"A",,"R",40573,"A",,"R",28120,"A",,"R",100574,"R",100574,"A",,"R",75266,"R",75266,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437705,2,"R",1280,"R",0,"R",2,"R",13,"R",0,"R",0,"R",0,"R",1293,"R",2,"R",1295,"R",24,"R",3,"R",27,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437732,2,"R",3037,"R",342100,"R",202,"R",244,"R",66806,"R",7,"R",74742,"R",3288,"R",483850,"R",487138,"R",2281,"R",1592,"R",3873,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437750,2,"Z",0,"R",252000,"R",7,"R",72,"R",22000,"Z",0,"Z",0,"R",72,"R",274007,"R",274079,"R",30,"R",110,"R",140,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437769,2,"R",1263,"Z",0,"R",45,"R",433,"Z",0,"R",5,"Z",0,"R",1701,"R",45,"R",1746,"R",172,"R",2222,"R",2394,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438151,2,"R",1705,"R",0,"R",1,"R",75,"R",0,"R",0,"R",0,"R",1780,"R",1,"R",1781,"R",438,"R",447,"R",885,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438212,1,"A",,"R",160828,"R",108,"A",,"R",2509,"A",,"R",52748,"A",,"R",216193,"R",216193,"A",,"R",21222,"R",21222,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438221,1,"A",,"R",160828,"R",108,"A",,"R",2509,"A",,"R",52748,"A",,"R",216193,"R",216193,"A",,"R",65670,"R",65670,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
