UNITID,SAOUTLT
193201,365264
193201,365264
193247,80528
193247,235360
193247,103400
193247,182137
193247,601425
193283,1929302
193283,1870195
193283,2198601
193283,1620499
193283,7618597
193292,6553562
193292,4812465
193292,6049013
193292,708421
193292,18123461
193308,13326403
193308,13326403
193326,5215180
193326,6269664
193326,4506238
193326,2087645
193326,562940
193326,18641667
193353,2077317
193353,2489544
193353,1583262
193353,539491
193353,6689614
193399,1052641
193399,2804308
193399,1515093
193399,708728
193399,6080770
193478,17084738
193478,10339500
193478,6148001
193478,4123355
193478,848979
193478,315909
193478,38860482
193584,5680847
193584,3467885
193584,4427645
193584,13576377
193645,1513836
193645,2974132
193645,2778142
193645,404810
193645,7670920
193654,12369200
193654,13925627
193654,14237598
193654,130293
193654,84444
193654,510026
193654,41257188
193751,1214308
193751,1357090
193751,809788
193751,417074
193751,201000
193751,3999260
193821,9148900
193821,996470
193821,494618
193821,10639988
193830,1680799
193830,1590374
193830,895702
193830,272000
193830,4438875
193894,348286
193894,361744
193894,305440
193894,1015470
193900,176789980
193900,64771908
193900,40519939
193900,200000
193900,13447435
193900,102174575
193900,397903837
193946,5089871
193946,750344
193946,1013472
193946,1083870
193946,7937557
193973,3985565
193973,5437036
193973,1911483
193973,393610
193973,641319
193973,12369013
194028,230725
194028,360225
194028,386175
194028,836270
194028,1813395
194073,1334435
194073,844030
194073,342551
194073,366199
194073,2887215
194091,8803405
194091,9562012
194091,6203264
194091,72498
194091,24641179
194161,2992153
194161,1144403
194161,1583418
194161,319562
194161,6039536
194189,179739
194189,179739
194222,5856656
194222,3004126
194222,2215290
194222,708083
194222,214062
194222,11998217
194240,5187863
194240,1609109
194240,3408812
194240,1407801
194240,11613585
194310,26192494
194310,11972462
194310,10448746
194310,356022
194310,2412750
194310,51382474
194392,1098458
194392,700970
194392,285944
194392,163216
194392,90720
194392,2339308
194499,1173154
194499,1173154
194569,56650
194569,150947
194569,44084
194569,251681
194578,7727763
194578,4088375
194578,2146272
194578,13962410
194657,530019
194657,530019
194666,182068
194666,182068
194693,238711
194693,238711
194736,366827
194736,366827
194763,62403
194763,201403
194763,91479
194763,355285
194824,26724899
194824,9789575
194824,5999970
194824,4593925
194824,460234
194824,47568603
194958,2700338
194958,1005858
194958,2112840
194958,35125
194958,5854161
195003,29955045
195003,27539201
195003,17760976
195003,18315354
195003,93570576
195030,41690218
195030,17156341
195030,18151638
195030,1502477
195030,5058665
195030,1333086
195030,84892425
195049,12884400
195049,3547090
195049,2660530
195049,25000
195049,19117020
195058,3759420
195058,1333215
195058,2371193
195058,1231977
195058,347628
195058,9043433
195128,1279767
195128,2259620
195128,3419289
195128,93242
195128,982258
195128,8034176
195155,58466
195155,50909
195155,40865
195155,150240
195164,2430903
195164,1804115
195164,1839633
195164,1174406
195164,7249057
195173,2858216
195173,2006848
195173,1517765
195173,793095
195173,7175924
195191,198224
195191,1264661
195191,113526
195191,134098
195191,1710509
195216,4761315
195216,6966732
195216,4132440
195216,175400
195216,93561
195216,52000
195216,16181448
195234,4549507
195234,5320335
195234,2964310
195234,557530
195234,13391682
195243,2318265
195243,904433
195243,934584
195243,271006
195243,4428288
195289,478337
195289,65000
195289,71253
195289,614590
195304,9505912
195304,9505912
195322,1451455
195322,716862
195322,769816
195322,295497
195322,3233630
195438,1029736
195438,1029736
195474,6764940
195474,5742400
195474,4221470
195474,1077660
195474,17806470
195526,7717760
195526,6541645
195526,7324455
195526,609840
195526,1042125
195526,812360
195526,24048185
195544,3663061
195544,4829902
195544,4087483
195544,529900
195544,45000
195544,13155346
195580,270797
195580,186000
195580,456797
195702,1384000
195702,1384000
195720,4175063
195720,8166087
195720,7016097
195720,507387
195720,244162
195720,20108796
195784,1262700
195784,1262700
195809,31772358
195809,32750011
195809,13067362
195809,505761
195809,78095492
195845,158400
195845,158400
195988,1076771
195988,772451
195988,333914
195988,2183136
196006,2379356
196006,2421496
196006,3566714
196006,759783
196006,679769
196006,9807118
196015,1975949
196015,1969697
196015,2098635
196015,913774
196015,823538
196015,7781593
196024,2012754
196024,1848584
196024,3174065
196024,1387917
196024,35000
196024,8458320
196033,3013530
196033,1786797
196033,1642391
196033,357194
196033,43120
196033,6843032
196042,5648640
196042,3969510
196042,8171255
196042,331201
196042,18120606
196051,1475486
196051,3475178
196051,2912912
196051,231323
196051,42608
196051,8137507
196060,20220504
196060,20838503
196060,16250999
196060,3928207
196060,61238213
196079,23334071
196079,18288959
196079,19030054
196079,768544
196079,3807792
196079,65229420
196088,50743978
196088,35121592
196088,31989117
196088,509923
196088,3747138
196088,122111748
196097,52739987
196097,28727609
196097,27874370
196097,690484
196097,7668910
196097,117701360
196103,5294185
196103,2712284
196103,1317402
196103,667968
196103,200412
196103,10192251
196112,4179899
196112,5313917
196112,2291579
196112,231153
196112,946806
196112,12963354
196121,6007983
196121,10617091
196121,6517056
196121,301213
196121,911624
196121,24354967
196130,9786328
196130,13681625
196130,3943455
196130,2067762
196130,29479170
196149,5819965
196149,6700142
196149,4269555
196149,346990
196149,2535270
196149,19671922
196158,6556735
196158,6881736
196158,2994508
196158,1423587
196158,17856566
196167,7202054
196167,5912222
196167,3472472
196167,54500
196167,1876113
196167,18517361
196176,5046848
196176,10271731
196176,6322281
196176,638742
196176,3626592
196176,25906194
196185,4343536
196185,6380204
196185,5917438
196185,2094846
196185,18736024
196194,6993645
196194,7158938
196194,9560608
196194,406371
196194,346152
196194,24465714
196200,6498094
196200,4982419
196200,2746473
196200,939285
196200,564888
196200,15731159
196219,2815191
196219,5078297
196219,4524439
196219,161372
196219,12579299
196228,2296028
196228,2327317
196228,2820361
196228,7273
196228,7450979
196237,2661258
196237,5150914
196237,4801151
196237,256209
196237,511093
196237,13380625
196246,6747602
196246,6521514
196246,3496226
196246,2498754
196246,19264096
196255,6039688
196255,4653111
196255,7699738
196255,1647737
196255,475339
196255,20515613
196264,3717974
196264,7007082
196264,3739730
196264,69000
196264,482097
196264,15015883
196291,2209197
196291,1347882
196291,1083832
196291,170759
196291,1944237
196291,6755907
196307,7105272
196307,5016065
196307,3076592
196307,777007
196307,15974936
196389,1008000
196389,1008000
196413,51125022
196413,32672762
196413,24272823
196413,1276097
196413,2278929
196413,158050
196413,111783683
196431,1130778
196431,1130778
196440,60000
196440,60000
196468,14827484
196468,5892328
196468,3099665
196468,235882
196468,3558370
196468,311712
196468,27925441
196477,3214983
196477,3214983
196565,3170286
196565,536534
196565,471639
196565,204024
196565,4382483
196583,646268
196583,646268
196592,6272519
196592,9259649
196592,12459779
196592,7310964
196592,517934
196592,196250
196592,36017095
196653,1230379
196653,44873
196653,327876
196653,563139
196653,54474
196653,2220741
196699,1613744
196699,995476
196699,900078
196699,351129
196699,3860427
196866,11207546
196866,5398354
196866,3921592
196866,1524058
196866,22051550
196884,1007798
196884,450475
196884,303305
196884,72000
196884,1833578
197018,1156494
197018,398240
197018,511159
197018,864921
197018,439900
197018,3370714
197027,4661764
197027,4006952
197027,2317871
197027,234290
197027,2364230
197027,13585107
197036,5898272
197036,6456978
197036,10439384
197036,2900648
197036,25695282
197045,2644465
197045,3844905
197045,2561600
197045,2368461
197045,11419431
197133,12840933
197133,8904935
197133,2757577
197133,73000
197133,796955
197133,3892017
197133,29265417
197142,313315
197142,342499
197142,578628
197142,383073
197142,1617515
197151,8261808
197151,8261808
197197,3203942
197197,2432152
197197,1588005
197197,60000
197197,740689
197197,8024788
197221,636432
197221,186120
197221,303408
197221,1125960
197230,990302
197230,489248
197230,569954
197230,69230
197230,166348
197230,2285082
197285,301522
197285,506648
197285,1009070
197285,174037
197285,50003
197285,2041280
197294,6164070
197294,4122925
197294,3940970
197294,2384280
197294,16612245
197522,194172
197522,194172
197601,220500
197601,220500
197610,400100
197610,400100
197647,272592
197647,272592
197674,150795
197674,312862
197674,463657
197692,343500
197692,343500
197708,18480757
197708,6792409
197708,6580162
197708,5040269
197708,260146
197708,547902
197708,37701645
197735,1280000
197735,1280000
197744,326166
197744,326166
197814,3520935
197814,3520935
197832,850699
197832,850699
197850,171420
197850,64164
197850,4368180
197850,4603764
197869,28561529
197869,18558294
197869,13275266
197869,60053
197869,7747046
197869,2947714
197869,71149902
197887,9375696
197887,9375696
197911,1124888
197911,1001848
197911,1623433
197911,28000
197911,34600
197911,3812769
197966,2425621
197966,2425621
197984,577070
197984,1694258
197984,895500
197984,72734
197984,372000
197984,3611562
197993,221187
197993,545840
197993,705232
197993,113650
197993,1585909
198011,2574433
198011,2574433
198039,3972852
198039,3972852
198066,669665
198066,1058631
198066,616165
198066,2344461
198084,2318265
198084,2318265
198109,816069
198109,589920
198109,900847
198109,120962
198109,2427798
198118,4592695
198118,4592695
198136,3614041
198136,7490569
198136,8014653
198136,708192
198136,81021
198136,215416
198136,20123892
198154,16650424
198154,16650424
198206,3091613
198206,3091613
198215,1338674
198215,1443033
198215,2058794
198215,377980
198215,5218481
198233,7127314
198233,7127314
198251,7832220
198251,145632
198251,7977852
198260,23087391
198260,23087391
198303,1135300
198303,1276400
198303,1711100
198303,314800
198303,4437600
198321,4533892
198321,4533892
198330,7102473
198330,7102473
198367,3271860
198367,3271860
198376,4846509
198376,4846509
198385,12448713
198385,2917039
198385,4024876
198385,60411
198385,228813
198385,19679852
198419,124149483
198419,34056707
198419,22568142
198419,5119482
198419,6395548
198419,192289362
198455,207192
198455,6492006
198455,6699198
198464,27085755
198464,32865164
198464,16048995
198464,213104
198464,25887976
198464,102100994
198491,2223792
198491,491958
198491,2715750
198507,2591404
198507,2322496
198507,1173990
198507,52000
198507,740825
198507,124082
198507,7004797
198516,8257985
198516,12621682
198516,10517232
198516,650125
198516,3130820
198516,35177844
198534,17997507
198534,17997507
198543,5694514
198543,6790100
198543,5701179
198543,373245
198543,1739281
198543,165771
198543,20464090
198552,13738664
198552,13738664
198561,4471250
198561,2229600
198561,3078070
198561,1147868
198561,10926788
198570,8723238
198570,8723238
198598,1227795
198598,303401
198598,757200
198598,88725
198598,57474
198598,2434595
198613,1927569
198613,1741329
198613,1667806
198613,337582
198613,80000
198613,46500
198613,5800786
198622,16824419
198622,16824419
198640,2993016
198640,2993016
198668,2768828
198668,2768828
198677,72122
198677,47768
198677,119890
198695,3271875
198695,5499969
198695,9852811
198695,2086159
198695,20710814
198710,3398265
198710,3398265
198729,2003223
198729,2003223
198747,99000
198747,56400
198747,155400
198756,803642
198756,1435721
198756,2618319
198756,373026
198756,5230708
198774,6327511
198774,6327511
198808,490507
198808,409224
198808,983066
198808,524133
198808,50000
198808,2456930
198817,4748031
198817,4748031
198835,2849866
198835,2248918
198835,2682633
198835,738330
198835,8519747
198862,159326
198862,482500
198862,1349320
198862,1198300
198862,3189446
198871,198941
198871,336746
198871,523984
198871,495354
198871,1555025
198899,1501163
198899,1516413
198899,1461251
198899,528060
198899,5006887
198905,1034990
198905,1034990
198914,2325756
198914,2325756
198923,2075675
198923,2075675
198950,3542392
198950,2475129
198950,1961384
198950,494515
198950,8473420
198969,3265919
198969,2794473
198969,4131203
198969,1229634
198969,11421229
198978,601543
198978,601543
198987,4351114
198987,4351114
199023,1716220
199023,1716220
199032,787674
199032,428282
199032,583075
199032,132230
199032,1931261
199069,1259488
199069,1527930
199069,2331816
199069,410686
199069,5529920
199087,6154595
199087,6154595
199102,10604675
199102,15909493
199102,5974985
199102,73945
199102,51651
199102,4827296
199102,37442045
199111,5922409
199111,4712987
199111,3823375
199111,61389
199111,2290948
199111,243293
199111,17054401
199120,98401122
199120,45856150
199120,30283576
199120,946893
199120,11551804
199120,13611296
199120,200650841
199139,27404412
199139,27578926
199139,16906371
199139,12786051
199139,7014809
199139,91690569
199148,20705221
199148,20238616
199148,8398732
199148,112839
199148,8016269
199148,4115726
199148,61587403
199157,7039949
199157,9447957
199157,6686492
199157,454737
199157,1265651
199157,4611284
199157,29506070
199184,1745664
199184,3832295
199184,2516089
199184,1404593
199184,9498641
199193,90066404
199193,47874724
199193,32673100
199193,85000
199193,9996436
199193,1377245
199193,182072909
199209,691251
199209,1213146
199209,717635
199209,325037
199209,2947069
199218,18639724
199218,13634963
199218,9229352
199218,5959125
199218,114230
199218,47577394
199263,1443826
199263,1443826
199272,118237
199272,577259
199272,666000
199272,1361496
199281,4582149
199281,6006451
199281,4261840
199281,158874
199281,3118141
199281,733214
199281,18860669
199306,1234979
199306,1149840
199306,2610265
199306,271667
199306,5266751
199324,3129893
199324,3129893
199333,11700748
199333,11700748
199412,2228085
199412,2382784
199412,2503868
199412,1337909
199412,245912
199412,8698558
199421,4760928
199421,4760928
199449,5295881
199449,5295881
199458,249314
199458,213135
199458,86773
199458,549222
199467,1138260
199467,1138260
199476,4770440
199476,4770440
199485,3323664
199485,3323664
199494,8428090
199494,8428090
199582,312295
199582,589088
199582,1545306
199582,168386
199582,2615075
199607,662917
199607,1045167
199607,1589897
199607,43722
199607,94250
199607,3435953
199625,3311447
199625,3311447
199634,6653341
199634,6653341
199643,238969
199643,749595
199643,2343278
199643,489084
199643,3820926
199698,208770
199698,384914
199698,837612
199698,109275
199698,1540571
199722,3258222
199722,3258222
199731,4184440
199731,4184440
199740,4360183
199740,4360183
199759,1947736
199759,720985
199759,568430
199759,50000
199759,3287151
199768,5216100
199768,5216100
199786,6385480
199786,6385480
199795,1757167
199795,1757167
199838,36216
199838,5149448
199838,5185664
199847,28437423
199847,13495190
199847,6481519
199847,10551997
199847,315822
199847,1254887
199847,60536838
199856,30149409
199856,30149409
199865,3658684
199865,3658684
199892,58788
199892,6761226
199892,6820014
199908,3418641
199908,3418641
199926,5108997
199926,5108997
199953,2898283
199953,2898283
199962,1632894
199962,4329554
199962,7320403
199962,433652
199962,13716503
199999,5723499
199999,9004840
199999,5454988
199999,2378111
199999,866382
199999,454750
199999,23882570
200004,9104154
200004,10817803
200004,11085439
200004,1361004
200004,99319
200004,1772662
200004,34240381
200013,683454
200013,683454
200022,556778
200022,3751772
200022,2606733
200022,6915283
200059,1539940
200059,666014
200059,2190221
200059,585993
200059,141236
200059,5123404
200086,938680
200086,938680
200156,1245591
200156,839128
200156,2086881
200156,314378
200156,4485978
200192,136568
200192,562715
200192,564719
200192,1122091
200192,2386093
200208,989179
200208,989179
200217,1304037
200217,1611711
200217,3337318
200217,419024
200217,63720
200217,6735810
200226,371118
200226,515670
200226,991168
200226,392914
200226,85350
200226,2356220
200253,2865673
200253,1960897
200253,3285107
200253,1625355
200253,9737032
200280,15377660
200280,14814838
200280,10474742
200280,3158937
200280,1835027
200280,781761
200280,46442965
200305,154481
200305,4194192
200305,939532
200305,1151334
200305,49949
200305,57403
200305,6546891
200314,214547
200314,99945
200314,409839
200314,565487
200314,1289818
200332,14827608
200332,15177531
200332,14332099
200332,168508
200332,4217766
200332,48723512
200341,74700
200341,337250
200341,814050
200341,587550
200341,200900
200341,2014450
200466,1412280
200466,1412280
200484,44708
200484,151724
200484,283814
200484,480246
200527,1489980
200527,1489980
200554,1474212
200554,716926
200554,2191138
200572,435506
200572,1015750
200572,1880741
200572,395222
200572,3727219
200590,344640
200590,344640
200624,45000
200624,45000
200633,234000
200633,234000
200785,117000
200785,247661
200785,349157
200785,93673
200785,807491
200800,27796501
200800,16556691
200800,8715182
200800,7484989
200800,3236738
200800,63790101
200846,621588
200846,767470
200846,160680
200846,144603
200846,1694341
200873,34153
200873,34153
201016,460843
201016,460843
201061,265842
201061,145000
201061,38500
201061,449342
201104,4291929
201104,4104557
201104,1480295
201104,2110937
201104,11987718
201140,187286
201140,97371
201140,284657
201177,54000
201177,576181
201177,99247
201177,729428
201195,7194215
201195,4655269
201195,4764551
201195,146674
201195,16760709
201283,485479
201283,506476
201283,271508
201283,103374
201283,1366837
201371,1317823
201371,821217
201371,1043563
201371,3182603
201399,88420
201399,88420
201432,536740
201432,688937
201432,433736
201432,528512
201432,868760
201432,3056685
201441,18605270
201441,17607755
201441,8622514
201441,5382310
201441,7325433
201441,57543282
201469,1161720
201469,1161720
201548,5776677
201548,2853626
201548,1626066
201548,1948854
201548,12205223
201645,39261240
201645,17850889
201645,12490491
201645,6575021
201645,3176552
201645,1049836
201645,80404029
201654,5479909
201654,4899014
201654,4665238
201654,398029
201654,15442190
201672,532674
201672,824515
201672,987771
201672,1738659
201672,120479
201672,4204098
201690,1250472
201690,1793289
201690,2374922
201690,205423
201690,5624106
201751,149367
201751,149367
201821,76283
201821,239089
201821,1924406
201821,80018
201821,2319796
201858,516956
201858,425165
201858,464121
201858,1406242
201867,201932
201867,201932
201885,47668653
201885,35655514
201885,32804932
201885,4284050
201885,120413149
201928,12135304
201928,12135304
201946,2253604
201946,2536535
201946,1425987
201946,436907
201946,6653033
201955,2453813
201955,4691754
201955,3884697
201955,358768
201955,11389032
201964,367502
201964,368106
201964,496822
201964,209120
201964,1610000
201964,3051550
201973,959780
201973,1375579
201973,1042520
201973,809617
201973,208671
201973,4396167
202046,821711
202046,1236995
202046,516336
202046,347810
202046,2922852
202073,3091025
202073,3091025
202134,15018887
202134,15041835
202134,9435494
202134,996000
202134,5810701
202134,46302917
202161,1089960
202161,1089960
202170,1100141
202170,1279621
202170,1134345
202170,146000
202170,3660107
202222,7344971
202222,3178042
202222,4724420
202222,1513472
202222,1962222
202222,18723127
202356,2768026
202356,6622045
202356,18310761
202356,1264413
202356,28965245
202435,85160
202435,64710
202435,149870
202480,15175235
202480,14138488
202480,8732293
202480,7845734
202480,2185868
202480,48077618
202514,448638
202514,372259
202514,1014017
202514,1834914
202523,5282025
202523,8767425
202523,4808987
202523,545875
202523,19404312
202648,390970
202648,1122783
202648,629051
202648,332892
202648,2475696
202684,490807
202684,490807
202763,3480843
202763,3989600
202763,6741296
202763,3021852
202763,17233591
202806,5746941
202806,5746941
202903,69247
202903,61049
202903,101072
202903,31636
202903,263004
202912,192600
202912,815468
202912,929142
202912,511637
202912,2448847
203067,2423301
203067,978231
203067,216800
203067,75000
203067,70000
203067,228630
203067,3991962
203085,1158115
203085,829867
203085,1352532
203085,158200
203085,3498714
203128,1429140
203128,1750690
203128,1079370
203128,152060
203128,95000
203128,4506260
203155,844302
203155,110357
203155,575110
203155,1532743
203155,1349285
203155,4411797
203289,169520
203289,169520
203331,236098
203331,791197
203331,320990
203331,793360
203331,2141645
203368,6370240
203368,4865730
203368,2769080
203368,180600
203368,420330
203368,14605980
203386,6059553
203386,6059553
203447,203790
203447,1477833
203447,589827
203447,778904
203447,3050354
203456,895172
203456,309001
203456,152067
203456,1356240
203465,889144
203465,3450513
203465,2399892
203465,692329
203465,7431878
203474,409420
203474,2033330
203474,648222
203474,486735
203474,3577707
203483,412429
203483,1424858
203483,655246
203483,511992
203483,3004525
203492,493895
203492,684540
203492,484530
203492,960455
203492,2623420
203517,21696549
203517,28269628
203517,20068616
203517,8641381
203517,78676174
203526,376511
203526,914607
203526,417001
203526,588394
203526,2296513
203535,7849341
203535,3857534
203535,3503277
203535,297318
203535,15507470
203544,1728938
203544,1698549
203544,1713826
203544,5141313
203580,395713
203580,1056775
203580,1187402
203580,86000
203580,2725890
203599,6604181
203599,1033168
203599,668237
203599,1314109
203599,9619695
203678,371907
203678,317562
203678,1056390
203678,1101870
203678,2847729
203720,321924
203720,321924
203739,251361
203739,251361
203748,3593464
203748,2312327
203748,1895123
203748,606435
203748,488211
203748,8895560
203757,397656
203757,1091927
203757,965428
203757,268936
203757,2723947
203775,2330135
203775,1234640
203775,1052090
203775,385210
203775,84490
203775,5086565
203845,1871758
203845,2166513
203845,1080380
203845,402716
203845,5521367
203881,1743253
203881,318818
203881,119890
203881,907659
203881,3089620
203960,265993
203960,1233387
203960,1811222
203960,431517
203960,3742119
203997,822966
203997,156686
203997,161709
203997,1141361
204006,1005368
204006,2284323
204006,911149
204006,378821
204006,484092
204006,679058
204006,5742811
204015,1289268
204015,859222
204015,853069
204015,125528
204015,445669
204015,459893
204015,4032649
204024,27198949
204024,19027314
204024,14346929
204024,4416500
204024,6462028
204024,8631267
204024,80082987
204060,159440
204060,159440
204176,114494
204176,695037
204176,1865065
204176,579534
204176,3254130
204185,3725901
204185,2843313
204185,2887196
204185,339483
204185,9795893
204194,1732547
204194,620769
204194,897848
204194,38309
204194,3289473
204200,1101193
204200,1895721
204200,1688528
204200,965894
204200,5651336
204255,579768
204255,413856
204255,963144
204255,452328
204255,2409096
204264,2898663
204264,3832073
204264,1259316
204264,63193
204264,8053245
204316,201105
204316,201105
204422,156492
204422,998918
204422,795030
204422,239730
204422,2190170
204440,2579727
204440,2579727
204468,311045
204468,874102
204468,1288201
204468,159273
204468,126731
204468,2759352
204477,516147
204477,1104742
204477,574161
204477,312502
204477,2507552
204486,371049
204486,383369
204486,382082
204486,5104146
204486,6240646
204501,15181793
204501,9502544
204501,6783647
204501,621346
204501,55941
204501,32145271
204608,2042064
204608,2042064
204617,605989
204617,1854422
204617,1742655
204617,108000
204617,177620
204617,4488686
204626,448422
204626,448422
204635,5304704
204635,5404363
204635,5411884
204635,812744
204635,21000
204635,16954695
204662,195456
204662,729150
204662,931874
204662,1856480
204671,1183296
204671,1316189
204671,313794
204671,2813279
204680,532996
204680,1758344
204680,373834
204680,2665174
204699,409748
204699,1384259
204699,979751
204699,2773758
204705,486151
204705,2531328
204705,899106
204705,3916585
204796,128946770
204796,72544128
204796,51090184
204796,535405
204796,253116487
204802,847735
204802,197230
204802,56601
204802,1101566
204820,90889
204820,1246048
204820,717861
204820,709404
204820,127489
204820,2891691
204839,913333
204839,366023
204839,531959
204839,452737
204839,231087
204839,2495139
204848,278019
204848,1289681
204848,302489
204848,119163
204848,171156
204848,2160508
204857,25445284
204857,26100754
204857,19633575
204857,1922275
204857,6763128
204857,3293171
204857,83158187
204866,455994
204866,1565629
204866,473372
204866,110363
204866,2605358
204884,263781
204884,263781
204909,5838600
204909,2754645
204909,1742308
204909,100000
204909,44538
204909,10480091
204936,4682710
204936,3551716
204936,2259537
204936,748330
204936,444619
204936,11686912
204945,5009748
204945,1502490
204945,754947
204945,938744
204945,8205929
204990,105223
204990,48951
204990,57750
204990,211924
205027,301091
205027,392483
205027,557168
205027,43989
205027,1294731
205054,508944
205054,508944
205124,231574
205124,231574
205179,2318143
205179,2318143
205203,1231776
205203,716755
205203,1742080
205203,428056
205203,4118667
205391,506264
205391,506264
205443,2908933
205443,2639931
205443,2398571
205443,553362
205443,734638
205443,9235435
205470,12766121
205470,3373340
205470,4251467
205470,227528
205470,1162512
205470,21780968
205559,119079
205559,119079
205610,496272
205610,496272
205647,151655
205647,151655
205841,244545
205841,3172031
205841,4669363
205841,3885875
205841,11971814
205887,689480
205887,689480
205957,4251512
205957,1756601
205957,2046640
205957,363360
205957,8418113
205966,67156
205966,1216345
205966,1017142
205966,717781
205966,3018424
206011,188236
206011,515136
206011,702064
206011,314585
206011,186149
206011,1906170
206048,1180094
206048,1190079
206048,1828925
206048,444016
206048,4643114
206084,18263938
206084,18756473
206084,11345368
206084,1646663
206084,9538710
206084,1105372
206084,60656524
206154,7200
206154,7200
206215,503568
206215,65272
206215,67500
206215,636340
206224,269981
206224,269981
206279,2342090
206279,2342090
206288,565954
206288,277117
206288,179143
206288,1022214
206330,320696
206330,347233
206330,439726
206330,95370
206330,1203025
206349,1112803
206349,733374
206349,926845
206349,695584
206349,3468606
206394,318000
206394,318000
206437,2393295
206437,3535484
206437,2059631
206437,46238
206437,106879
206437,8141527
206446,606303
206446,467533
206446,664393
206446,332974
206446,40169
206446,2111372
206491,562863
206491,416440
206491,37946
206491,81200
206491,1098449
206507,1440259
206507,962843
206507,1046978
206507,3450080
206516,271381
206516,40697
206516,312078
206525,3262844
206525,2789648
206525,1209251
206525,210120
206525,7471863
206589,4725450
206589,4493150
206589,3590076
206589,531328
206589,13340004
206604,21096468
206604,18210752
206604,9645743
206604,4440208
206604,5460734
206604,1799903
206604,60653808
206622,6504857
206622,9967428
206622,5615549
206622,1638216
206622,1281290
206622,2485073
206622,27492413
206695,11868751
206695,8825086
206695,6856749
206695,1789851
206695,29340437
206817,216200
206817,489100
206817,292750
206817,998050
206835,255936
206835,269628
206835,947652
206835,1473216
206862,1941363
206862,821134
206862,1106516
206862,51851
206862,101174
206862,4022038
206914,2660526
206914,2162065
206914,1899126
206914,1520332
206914,8242049
206923,1956908
206923,1956908
206941,16779246
206941,6041976
206941,7207077
206941,2527756
206941,3580176
206941,36136231
206996,1934177
206996,1934177
207041,1949925
207041,1214006
207041,2598700
207041,2019225
207041,201775
207041,7983631
207050,822303
207050,841578
207050,34695
207050,1698576
207069,1022853
207069,181500
207069,1204353
207157,511207
207157,511207
207209,530732
207209,2398938
207209,2699037
207209,1443901
207209,498500
207209,7571108
207236,307491
207236,197816
207236,51674
207236,2016527
207236,2573508
207254,3380105
207254,3380105
207263,5538872
207263,4239520
207263,5861791
207263,3013795
207263,103650
207263,18757628
207281,4938884
207281,4938884
207290,2750828
207290,2750828
207306,1756094
207306,692472
207306,1506562
207306,1073387
207306,5028515
207324,2759616
207324,1267182
207324,1110653
207324,276285
207324,5413736
207342,6592120
207342,6547446
207342,10056914
207342,1961550
207342,65000
207342,245000
207342,25468030
207351,153845
207351,451531
207351,841857
207351,583686
207351,2030919
207388,36224484
207388,25012044
207388,22741660
207388,50232
207388,7060451
207388,7302281
207388,98391152
207397,539218
207397,1610376
207397,642762
207397,1744049
207397,4536405
207403,2546875
207403,1156750
207403,3347371
207403,505351
207403,7556347
207449,6846500
207449,6846500
207458,5373356
207458,3710302
207458,2269302
207458,1857298
207458,13210258
207500,50263615
207500,25588639
207500,23459890
207500,3694792
207500,3834455
207500,106841391
207564,6772764
207564,6772764
207582,3389537
207582,2628620
207582,3003742
207582,1005297
207582,10027196
207625,601143
207625,601143
207661,1708603
207661,1282067
207661,1405116
207661,913736
207661,5309522
207670,4588702
207670,1448399
207670,6037101
207689,174000
207689,439000
207689,665000
207689,363000
207689,1641000
207722,1041680
207722,754570
207722,506430
207722,422723
207722,2725403
207740,148084
207740,228043
207740,929705
207740,338968
207740,1644800
207847,3967777
207847,1441716
207847,1344627
207847,550844
207847,7304964
207856,1324643
207856,1324643
207865,3287396
207865,3364832
207865,3287050
207865,3418857
207865,13358135
207935,6136174
207935,10960764
207935,17096938
207962,1871984
207962,1871984
207971,15303602
207971,9089282
207971,8092334
207971,1184405
207971,33669623
208035,1206797
208035,1206797
208239,1167532
208239,1167532
208275,4458107
208275,4458107
208318,2982004
208318,1446964
208318,3155950
208318,563904
208318,8148822
208390,14361396
208390,14361396
208406,9036339
208406,9036339
208415,1747927
208415,1747927
208479,727938
208479,727938
208488,2411356
208488,1915203
208488,1231497
208488,5558056
208512,280000
208512,280000
208646,1973390
208646,1949523
208646,1735051
208646,579801
208646,6237765
208725,160601
208725,160601
208822,5428388
208822,4251165
208822,4554079
208822,14233632
209038,15568621
209038,15568621
209056,7518021
209056,6550524
209056,4040358
209056,1244030
209056,218920
209056,19571853
209065,5101381
209065,3012268
209065,2938411
209065,11052060
209074,9934570
209074,9934570
209108,125000
209108,804759
209108,1061135
209108,207000
209108,2197894
209241,822194
209241,244763
209241,312851
209241,77059
209241,1456867
209250,13182749
209250,13182749
209287,530014
209287,365054
209287,579695
209287,38000
209287,1512763
209296,572105
209296,571547
209296,1698995
209296,22615
209296,2865262
209409,402158
209409,349841
209409,400284
209409,40560
209409,1192843
209490,11898598
209490,11443918
209490,16871386
209490,8739051
209490,390848
209490,49343801
209506,3671688
209506,3218525
209506,3521424
209506,442986
209506,224895
209506,11079518
209533,369618
209533,92218
209533,44000
209533,505836
209542,43488852
209542,28355784
209542,30905313
209542,21398400
209542,124148349
209551,37666154
209551,25471653
209551,16669094
209551,19723541
209551,1835718
209551,101366160
209603,190759
209603,827221
209603,345330
209603,1363310
209612,5711091
209612,7182508
209612,8962355
209612,1208625
209612,23064579
209746,31544082
209746,31544082
209807,26012863
