UNITID,F3A01,F3B04,F3B06,F3B08,F3C03,F3C03A,F3C03B,F3C04,F3C06,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D04,F3D12,F3E02A1,F3E02A2
107099,,,,,0,0,0,0,0,418975,0,0,0,0,0,0,0,0,,0,0
107211,,,,,0,0,0,0,0,206793,0,0,0,0,0,0,0,0,,0,0
107220,,,,,73968,73968,0,15305,11200,3058861,0,0,0,28943,0,28943,0,0,,0,0
107293,,,,,0,0,0,0,0,920266,0,0,0,0,0,0,0,0,,0,0
107442,,,,,0,0,0,0,0,289484,0,0,0,0,0,0,0,0,,0,0
107655,,,,,0,0,0,0,0,265378,0,0,0,0,0,0,0,0,,0,0
107789,,,,,0,0,0,0,0,1176845,0,0,0,0,0,0,0,0,,0,0
107831,,,,,27721,27721,0,340,2998,543861,0,0,0,0,0,0,0,0,,0,0
108065,,,,,0,0,0,0,0,177929,0,0,0,0,0,0,0,0,,0,0
108232,106539425,1456336,49139068,50595404,2882336,2882336,0,5607369,2120771,264111893,0,0,0,0,0,0,0,0,0,0,0
108348,,,,,0,0,0,0,0,556250,0,0,0,0,0,0,0,0,,0,0
108649,,,,,0,0,0,0,0,1571058,0,0,0,0,0,0,0,0,,0,0
108977,,,,,0,0,0,0,0,784381,7838,0,7838,0,0,0,0,0,,0,0
109040,70217237,595608,10732857,11328465,927572,927572,0,1302924,0,61152755,0,0,0,0,0,0,0,0,,0,0
109721,,,,,0,0,0,0,0,4607343,0,0,0,0,0,0,0,0,,0,0
109730,,,,,0,0,0,0,0,2091893,0,0,0,0,0,0,0,0,,0,0
109934,,,,,0,0,0,32802,0,2634203,0,0,0,0,0,0,0,0,,0,0
110194,,,,,0,0,0,3843,0,1541592,744510,0,744510,0,0,0,0,0,,0,0
110219,13749329,1200063,4067301,4378174,0,0,0,0,0,23077208,0,0,0,0,0,0,0,0,0,0,0
110468,45249367,-25616107,34259025,8719135,166287,166287,0,1805440,1805440,58544344,783003,0,783003,0,0,0,0,0,0,183108,99252
110778,4757415,-385752,4390438,4004686,0,0,0,252839,279177,5725357,0,0,0,0,0,0,0,0,0,136287,0
110875,,,,,0,0,0,0,0,336232,0,0,0,0,0,0,0,0,,0,0
111009,16401207,-2610239,14433390,11825022,33152,33152,0,8246,28627,5728029,0,0,0,0,0,0,0,0,,0,0
111054,,,,,0,0,0,0,0,1761900,0,0,0,0,0,0,0,0,,0,0
111513,,,,,0,0,0,7635,24361,1752000,0,0,0,0,0,0,0,0,,0,0
112181,,,,,13000,0,13000,0,229025,596000,0,0,0,13000,0,0,0,0,,0,0
112288,,,,,0,0,0,8000,0,4103462,0,0,0,0,0,0,0,0,,0,0
112394,7785406,-2341020,2658368,4017348,0,0,0,887886,887886,8874663,0,0,0,0,0,0,0,0,0,0,0
112455,,,,,0,0,0,0,0,368292,0,0,0,0,0,0,0,0,,0,0
113449,,,,,0,0,0,0,0,1091268,0,0,0,0,0,0,0,0,,0,0
113582,1330376,97939,861946,960885,94360,94360,0,85365,14208,2985035,0,0,0,0,0,0,0,0,0,0,0
114044,,,,,5000,5000,0,141844,0,5820140,0,0,0,0,0,0,0,0,,0,0
114114,2076276,112231,805619,917850,0,0,0,0,0,2967037,0,0,0,0,0,0,0,0,0,0,0
114123,2437953,-170507,82199,561706,113730,0,113730,62133,0,4952777,0,0,0,0,0,0,0,0,0,0,0
114354,119536190,207870,43454960,43089735,4377870,4377870,0,0,3746684,98473350,0,0,0,0,0,0,0,0,0,0,0
114460,,,,,0,0,0,0,0,2434922,252581,0,252581,0,0,0,0,0,,328,0
114585,3145354,-304494,1612736,1140158,0,0,0,4000,0,3816288,8388,0,8388,0,0,0,0,0,0,0,0
114628,,,,,0,0,0,0,0,33288,0,0,0,0,0,0,0,0,,0,0
114637,,,,,0,0,0,0,0,205294,0,0,0,0,0,0,0,0,,0,0
114761,,,,,8298,8298,0,0,0,533746,0,0,0,0,0,0,0,0,,0,0
115010,,,,,22746,0,22746,39422,0,7620894,0,0,0,0,0,0,0,0,,0,0
115357,,,,,0,0,0,0,0,367896,0,0,0,0,0,0,0,0,,0,0
115658,,,,,0,0,0,0,0,198843,620442,0,620442,0,0,0,0,0,,0,0
115746,20165696,494712,3153573,3844338,0,0,0,564231,564231,20324894,0,0,0,0,0,0,0,0,0,28798,0
115931,3893578,-332701,0,-49446,92921,92921,0,0,0,4627478,0,0,0,0,0,0,0,0,,0,0
116226,1456471,52514,450981,503495,0,0,0,2449,0,2970751,108785,108785,0,0,0,0,0,0,0,0,0
116350,,,,,0,0,0,0,0,2877816,891874,0,891874,0,0,0,0,0,,0,0
116563,,,,,14800,14800,0,17704,0,2098780,0,0,0,0,0,0,0,0,,0,0
117113,15761727,-7075462,14318609,10562593,9403,9403,0,5859655,21749815,12610728,15880757,0,15880757,9403,0,9403,0,0,0,0,0
117238,,,,,18166,18166,0,0,0,1108369,0,0,0,0,0,0,0,0,,0,0
117928,18981790,-118766,4663000,11147197,0,0,0,3225670,7551598,9675582,4325928,0,4325928,0,0,0,0,0,0,0,0
117955,,,,,0,0,0,0,0,2766368,0,0,0,0,0,0,0,0,,0,0
118134,,,,,32442,32442,0,3758,0,646118,0,0,0,0,0,0,0,0,,0,0
118143,,,,,5124,5124,0,3631,0,430746,0,0,0,0,0,0,0,0,,0,0
118161,,,,,0,0,0,0,0,1593359,0,0,0,0,0,0,0,0,,0,0
118189,,,,,0,0,0,0,500264,234584,0,0,0,0,0,0,0,0,,0,0
118198,8863297,1397419,7641290,7467426,736161,736161,0,31856,0,8475362,0,0,0,0,0,0,0,0,,0,0
118259,,,,,0,0,0,0,558261,7212406,0,0,0,0,0,0,0,0,,0,0
118277,,,,,339395,339395,0,21282,1625736,18292789,0,0,0,0,0,0,0,0,,0,0
118286,,,,,155845,155845,0,1402,946290,11315256,0,0,0,0,0,0,0,0,,0,0
118958,,,,,0,0,0,0,0,346205,0,0,0,0,0,0,0,0,,0,0
118967,,,,,8612,8612,0,8023,1073779,12334161,0,0,0,0,0,0,0,0,,0,0
118994,,,,,0,0,0,0,0,2481148,0,0,0,0,0,0,0,0,,0,0
119270,34772702,1536580,18591889,20008469,73788,73788,0,0,523733,26905165,0,0,0,0,0,0,0,0,0,0,0
119553,,,,,60045,60045,0,185596,0,10990249,0,0,0,0,0,0,0,0,,0,0
119775,11864000,-3590000,12032000,8442000,2292000,2292000,0,0,1594026,8273913,1093000,1093000,0,2292000,2292000,0,0,0,0,0,0
119845,,,,,0,0,0,0,0,1625116,0,0,0,0,0,0,0,0,,0,0
119951,,,,,0,0,0,0,0,2477798,0,0,0,0,0,0,0,0,,0,0
120069,,,,,32221,29913,2308,5000,0,3461668,0,0,0,0,0,0,0,0,,0,0
120078,34803907,471188,14095531,8998740,100815,93315,7500,15000,0,7231230,0,0,0,0,0,0,0,0,,0,0
120087,,,,,26417,18257,8160,5500,0,3011128,0,0,0,0,0,0,0,0,,0,0
120272,,,,,0,0,0,3162,12650,573297,0,0,0,0,0,0,0,0,,0,0
120661,4493000,931000,2806000,931000,38000,0,38000,122000,122000,10014000,1812000,0,1812000,38000,0,0,0,0,,0,0
121275,3570468,263456,614365,693186,7160,7160,0,0,0,4354926,0,0,0,0,0,0,0,0,0,0,0
121433,,,,,0,0,0,0,0,300174,446142,0,446142,0,0,0,0,0,,0,0
121637,,,,,17620,17620,0,0,0,197996,204521,0,204521,17620,0,17620,0,0,,0,0
121859,,,,,0,0,0,0,0,1280436,0,0,0,0,0,0,0,0,,0,0
121868,,,,,0,0,0,0,0,2563586,0,0,0,0,0,0,0,0,,0,0
121983,2488465,-1265519,2328158,1260117,0,0,0,711997,1673018,3710365,961021,0,961021,0,0,0,0,0,0,0,0
121992,,,,,0,0,0,0,0,75041,1232303,0,1232303,0,0,0,0,0,,0,0
122366,59519251,-475203,49226212,49365890,0,0,0,67396,156998,3420630,0,0,0,0,0,0,0,0,,0,0
122685,51409723,2738952,9444493,9835759,243165,0,243165,343325,26372437,69208047,25785947,25785947,0,243165,0,243165,0,343325,,0,0
122834,,,,,169251,169251,0,0,453289,9777010,0,0,0,0,0,0,0,0,0,0,0
122852,,,,,26586,26586,0,0,118140,3083820,0,0,0,0,0,0,0,0,0,0,0
123350,,,,,0,0,0,0,9100,250000,0,0,0,0,0,0,0,0,,0,0
123642,1311630,34992,713062,668054,85738,85738,0,4470,0,2294449,1020149,0,1020149,85738,0,85738,0,0,,0,0
123679,4534000,517000,2528000,518000,80000,70000,10000,34000,34000,9610000,1998000,0,1998000,104000,0,34000,0,0,,0,0
124681,,,,,0,0,0,210246,14595,8525379,0,0,0,0,0,0,0,0,,0,0
124706,6527000,767000,2286000,768000,87000,8000,79000,52000,52000,8640000,2247000,0,2247000,87000,0,8000,0,0,,0,0
124937,6236000,1336000,2061000,1336000,136000,75000,61000,15000,15000,8605000,2367000,0,2367000,136000,0,75000,0,0,,0,0
125231,651236000,113340000,491134000,532775000,0,0,0,72482000,91033000,580881000,0,0,0,0,0,0,0,0,0,0,0
125310,,,,,128375,0,128375,0,0,330591,0,0,0,0,0,0,0,0,,0,0
125532,,,,,157240,157240,0,336530,336530,19096839,0,0,0,0,0,0,0,0,,0,0
126030,5503514,-6471089,17564528,2636628,0,0,0,5300535,5300535,7617581,0,0,0,0,0,0,0,0,0,0,0
126164,,,,,0,0,0,0,0,931762,0,0,0,0,0,0,0,0,,0,0
126359,1694663,-785991,1286931,505340,0,0,0,13874,0,4019099,1022301,0,1022301,0,0,0,0,0,,0,0
126605,1645185,-978831,2060925,-822024,111651,111651,0,184906,202475,7573245,0,0,0,0,0,0,0,0,,0,0
126687,5580000,301000,1977000,301000,178000,148000,30000,118000,118000,9022000,1941000,0,1941000,178000,0,148000,0,0,,0,0
126702,24984975,-277995,4847354,7183503,453930,453930,0,3821376,10334856,12792035,6059550,0,6059550,453930,0,453930,0,0,0,0,0
126784,1625817,698128,1482917,1488524,0,0,0,0,0,2238610,0,0,0,0,0,0,0,0,,0,0
126827,445870599,52645387,319292355,415974306,377079,377079,0,5156034,9936892,346806369,0,0,0,0,0,0,0,0,0,0,0
126951,,,,,0,0,0,0,0,16188508,3803034,0,3803034,0,0,0,0,0,,0,0
127219,,,,,0,0,0,2500,3250,321661,0,0,0,0,0,0,0,0,,0,0
127228,,,,,0,0,0,0,0,1193927,0,0,0,0,0,0,0,0,,0,0
127316,,,,,55747,55747,0,0,0,1872869,0,0,0,0,0,0,0,0,,0,0
127680,,,,,0,0,0,2321,2321,2003637,0,0,0,0,0,0,0,0,0,0,0
127839,8822098,-665981,3527698,3527699,106541,106541,0,0,0,18843592,0,0,0,0,0,0,0,0,,0,0
127945,10695914,-7429192,4947179,4613837,69352,69352,0,2525297,2525297,13942978,0,0,0,0,0,0,0,0,0,0,0
128179,3008422,1983480,9009819,764329,122763,122763,0,40759,0,11447189,0,0,0,0,0,0,0,0,,0,0
128188,3666386,-3456041,9305742,1227169,126212,47069,79143,33113,0,7755206,0,0,0,0,0,0,0,0,,0,0
128337,,,,,8301,8301,0,4725,0,840136,0,0,0,0,0,0,0,0,,0,0
128540,,,,,0,0,0,1500,0,1456346,0,0,0,0,0,0,0,0,,0,0
128674,,,,,557583,557583,0,0,0,28487543,0,0,0,0,0,0,0,0,,0,0
128683,0,40533,0,0,1500,1500,0,0,0,9792939,1803433,0,1803433,1500,0,1500,0,0,0,0,0
128896,,,,,0,0,0,0,0,5225906,0,0,0,0,0,0,0,0,,0,0
129002,,,,,251461,251461,0,133020,127487,5725960,0,0,0,0,0,0,0,0,,0,0
129181,,,,,7432,7432,0,0,0,13083740,3584665,0,3584665,7432,0,7432,0,0,,0,0
129349,,,,,0,0,0,0,0,2101364,0,0,0,0,0,0,0,0,,0,0
129482,,,,,347616,347616,0,558283,0,12231312,0,0,0,0,0,0,0,0,,130873,81293
129923,,,,,0,0,0,0,0,13023191,3552371,0,3552371,0,0,0,0,0,,0,0
129932,,,,,0,0,0,0,0,7661528,0,0,0,0,0,0,0,0,,0,0
129969,,,,,132825,132825,0,0,0,2042773,0,0,0,0,0,0,0,0,,0,0
130110,597485,20032,458585,478617,2500,2500,0,9868,0,1647058,0,0,0,0,0,0,0,0,0,0,0
130174,,,,,631594,631594,0,1131620,1121268,46292839,0,0,0,0,0,0,0,0,,0,0
130183,38708414,-743965,20799079,20055114,0,0,0,15707858,16359250,82121637,683652,0,683652,0,0,0,0,0,0,0,0
130509,,,,,0,0,0,0,0,13297668,0,0,0,0,0,0,0,395004,,0,0
130581,628728,67579,135604,203183,0,0,0,0,0,2860049,0,0,0,0,0,0,0,0,0,0,0
130873,,,,,100210,77710,22500,0,17450,5355662,1537873,0,1537873,100210,0,77710,0,5000,,0,0
131061,,,,,0,0,0,0,0,357928,0,0,0,0,0,0,0,811521,,0,0
131803,11317221,3230229,-31774220,-26779166,0,0,0,2476151,2476151,13104699,0,0,0,0,0,0,0,0,0,0,0
132338,9962278,820291,9133430,5914507,854785,854785,0,4041556,10284683,14681485,5388342,0,5388342,854785,0,854785,0,0,0,0,0
132806,,,,,0,0,0,0,0,18036,0,0,0,0,0,0,0,0,,0,0
133465,15000720,2582470,4098509,5649860,909488,909488,0,989569,6400993,17418650,4501936,0,4501936,909488,0,909488,0,0,0,0,0
133845,5102000,-748000,-221000,-748000,223000,0,223000,112000,112000,6061000,1690000,0,1690000,223000,0,223000,0,0,,0,0
133854,4108000,-575000,-770000,-575000,132000,0,132000,18000,18000,5159000,1823000,0,1823000,132000,0,0,0,0,,0,0
133863,3735000,-248000,87000,-248000,80000,0,80000,45000,45000,4471000,1566000,0,1566000,80000,0,0,0,0,,0,0
133942,,,,,0,0,0,0,0,688410,0,0,0,0,0,0,0,0,,0,0
133997,46868013,-11018611,30314110,29744218,68730,68730,0,6810,17036,3508354,0,0,0,0,0,0,0,0,,0,0
134024,,,,,0,0,0,11950,0,1384379,0,0,0,0,0,0,0,0,,0,0
134112,52346928,3504109,29337345,32841454,240297,240297,0,0,0,39837637,18938751,0,18938751,240927,0,240927,0,3260396,0,0,0
134228,,,,,0,0,0,0,0,70431,0,0,0,0,0,0,0,0,,0,0
134237,204120571,66283698,113246339,105473749,1221562,696060,525502,66555749,66171785,376841529,0,0,0,0,0,0,0,0,0,0,0
134422,698227,-188515,274349,613666,3105,3105,0,8000,0,494050,199308,0,199308,31050,0,31050,0,0,0,0,0
134529,,,,,0,0,0,0,0,2389079,948920,0,948920,0,0,0,0,0,,0,0
134574,,,,,0,0,0,14750,0,1802916,0,0,0,0,0,0,0,0,,0,0
134680,37137294,-1276801,41039397,35299645,95077,95077,0,27452,328869,6068013,0,0,0,0,0,0,0,0,0,0,0
134714,,,,,0,0,0,0,56254,2272666,0,0,0,0,0,0,0,0,,0,0
134811,43483377,-6883068,35652897,32415247,1523714,1523714,0,9113230,22380996,34194854,11744052,0,11744052,1523714,0,1523714,0,0,0,0,0
135142,,,,,3255,3255,0,4685,0,0,885016,14056,870960,3255,3255,0,0,0,,0,0
135337,,,,,0,0,0,0,0,1328948,0,0,0,0,0,0,0,0,,0,0
135559,,,,,0,0,0,0,0,769015,0,0,0,0,0,0,0,0,,0,0
135771,,,,,21829,21829,0,12349,0,4404584,0,0,0,0,0,0,0,0,,0,0
136066,,,,,38434,38434,0,0,0,8681459,3114749,0,3114749,38434,0,38434,0,0,0,0,0
136109,,,,,0,0,0,0,0,1941287,0,0,0,0,0,0,0,0,,0,0
136783,,,,,0,0,0,0,0,653679,0,0,0,0,0,0,0,0,,0,0
137148,2164240,-2275153,3373007,872831,167176,167176,0,614348,1485534,5574446,704010,0,704010,167176,0,167176,0,0,0,0,0
137591,,,,,0,0,0,0,0,2192282,0,0,0,0,0,0,0,0,,0,0
138132,,,,,0,0,0,0,0,656400,0,0,0,0,0,0,0,0,,0,0
138309,8958353,2015451,1636221,4590634,1066663,1066663,0,2293035,0,71311589,0,0,0,0,0,0,0,0,0,0,0
138655,31666896,5207881,15744731,15493665,0,0,0,0,0,5086158,0,0,0,0,0,0,0,0,,0,0
138664,,,,,0,0,0,0,0,331026,0,0,0,0,0,0,0,0,,0,0
138813,11739030,2757859,9627253,4513418,2212397,2212397,0,8092327,23993257,23094074,13688533,0,13688533,2212397,0,2212397,0,0,0,0,0
138822,,,,,0,0,0,9238,9238,5770391,0,0,0,0,0,0,0,0,,0,0
138929,24309637,5087585,21377300,23623220,0,0,0,2815441,0,15884589,0,0,0,0,0,0,0,0,0,0,0
138938,,,,,0,0,0,44674,0,3023122,0,0,0,0,0,0,0,0,,28211,27941
139214,1578614,2606,534367,109708,0,0,0,0,0,2355103,0,0,0,0,0,0,0,0,,0,0
139506,,,,,0,0,0,0,0,775724,0,0,0,0,0,0,0,0,,0,0
139579,142423690,7515039,129019736,113700166,593968,593968,0,1805755,11012174,22571277,8612451,0,8612451,593968,0,593968,0,0,0,0,0
140003,4312787,695399,2032203,2768847,0,0,0,0,0,2971264,0,0,0,0,0,0,0,0,,0,0
140340,1574051,980184,0,980188,90300,90300,0,582584,582584,8655135,0,0,0,0,0,0,0,0,0,0,0
140827,,,,,6153,6153,0,0,0,494761,0,0,0,0,0,0,0,0,,0,0
141015,,,,,0,0,0,0,0,5029805,0,0,0,0,0,0,0,0,,0,0
141608,,,,,0,0,0,5662,0,873646,0,0,0,0,0,0,0,0,,0,0
141848,,,,,0,0,0,10000,0,463101,185195,173443,11752,26563,0,26563,0,0,,0,0
141945,,,,,0,0,0,17850,0,785563,0,0,0,0,0,0,0,0,,0,0
142054,,,,,3860,3860,0,23747,23747,7455847,0,0,0,0,0,0,0,0,,0,0
142407,,,,,0,0,0,0,0,542660,0,0,0,0,0,0,0,0,,0,0
142416,,,,,0,0,0,0,1,485907,0,0,0,0,0,0,0,0,,0,0
142489,,,,,0,0,0,0,0,283267,0,0,0,0,0,0,0,0,,0,0
143376,,,,,0,0,0,0,0,3640749,0,0,0,0,0,0,0,0,,0,0
143464,,,,,0,0,0,0,0,789129,0,0,0,0,0,0,0,0,,0,0
143473,,,,,0,0,0,0,0,194928,0,0,0,0,0,0,0,0,,0,0
143482,,,,,0,0,0,0,0,589434,0,0,0,0,0,0,0,0,,0,0
143491,,,,,0,0,0,0,0,546305,0,0,0,0,0,0,0,0,,0,0
143516,,,,,0,0,0,0,0,222624,0,0,0,0,0,0,0,0,,0,0
143543,,,,,1000,1000,0,14475,0,905248,0,0,0,0,0,0,0,0,,0,0
143552,,,,,0,0,0,0,0,658153,0,0,0,0,0,0,0,0,,0,0
143695,,,,,0,0,0,7500,0,136303,0,0,0,0,0,0,0,0,,0,0
144467,18698911,1163847,14751402,15916829,485495,485495,0,22799,93873,15135245,0,0,0,0,0,0,0,0,,0,0
144485,27957700,16613581,6630777,23244358,0,0,0,43226,54383,8830926,0,0,0,0,0,0,0,0,,0,0
144573,,,,,0,0,0,0,0,678972,0,0,0,0,0,0,0,0,,0,0
144777,2780060000,-46532000,2713279000,2666573000,,,,,,0,0,0,0,0,0,0,0,0,,0,0
144795,,,,,0,0,0,0,0,1827570,0,0,0,0,0,0,0,0,,0,0
145099,,,,,27668,0,27668,0,42500,2493827,0,0,0,0,0,0,0,0,,0,0
145239,4630665,-718352,1847598,3964840,589347,589347,0,30134,0,7610188,0,0,0,0,0,0,0,0,,0,0
145309,,,,,0,0,0,0,80451,348889,80451,80451,0,0,0,0,0,0,,0,0
145406,,,,,0,0,0,0,0,1975533,0,0,0,0,0,0,0,0,,0,0
145424,,,,,0,0,0,0,0,490952,0,0,0,0,0,0,0,0,,0,0
145433,,,,,0,0,0,0,0,590954,0,0,0,0,0,0,0,0,,0,0
145460,15344736,-3702712,3133292,11430580,110000,110000,0,4357,125005,4708816,0,0,0,0,0,0,0,0,0,0,0
145770,6088633,-695814,3389464,2593097,0,0,0,508131,1688784,9248050,1180653,0,1180653,0,0,0,0,0,0,0,0
146010,30590039,-3141819,37848995,30368830,0,0,0,8311,151053,2760417,0,0,0,0,0,0,0,0,0,0,0
146393,76513000,-2935000,40797000,37957000,2667000,1999000,668000,0,3554876,18155000,2563000,0,2563000,2667000,0,1999000,668000,0,0,0,0
146454,,,,,0,0,0,9000,9000,380261,0,0,0,0,0,0,0,0,,0,0
146700,,,,,0,0,0,0,0,8790623,2411306,0,2411306,0,0,0,0,0,,0,0
146807,,,,,0,0,0,0,0,596473,0,0,0,0,0,0,0,0,,0,0
147165,4037168,134015,2199330,2333345,464273,464273,0,0,0,5471611,0,0,0,0,0,0,0,0,0,0,0
147439,,,,,0,0,0,12371,0,540410,0,0,0,0,0,0,0,0,,0,0
147642,,,,,0,0,0,0,0,158179,149674,149674,0,0,0,0,0,0,,0,0
147749,18624059,835905,2044581,2418959,169000,169000,0,428369,428369,12646034,3927701,0,3927701,169000,0,169000,0,428369,,0,0
147819,,,,,0,0,0,0,0,675386,0,0,0,0,0,0,0,0,,0,0
148098,,,,,0,0,0,0,0,502715,0,0,0,0,0,0,0,0,,0,0
148140,,,,,318137,313137,5000,27946,27946,2284047,0,0,0,0,0,0,0,0,,0,0
148177,19060372,-923315,7868299,10193864,1158104,1158104,0,4890050,11341253,16763196,5293099,0,5293099,1158104,0,1158104,0,0,0,0,0
148399,4459440,173244,3433697,3597475,0,0,0,0,0,6398305,0,0,0,0,0,0,0,0,,0,0
149204,,,,,0,0,0,14600,14600,900398,0,0,0,0,0,0,0,0,,0,0
149310,1518352,228349,-288454,178624,0,0,0,0,0,2727942,0,0,0,0,0,0,0,0,,0,0
149499,,,,,0,0,0,0,0,187102,0,0,0,0,0,0,0,0,,0,0
149550,,,,,5475,3975,1500,38308,0,1898295,0,0,0,0,0,0,0,0,,0,0
150251,1216519,309596,659556,976853,0,0,0,0,0,2452033,0,0,0,0,0,0,0,0,,0,0
150303,,,,,10667,10667,0,179732,0,2984279,0,0,0,0,0,0,0,0,,0,0
150428,,,,,0,0,0,0,0,387207,0,0,0,0,0,0,0,0,,0,0
150437,,,,,0,0,0,0,0,383609,0,0,0,0,0,0,0,0,,0,0
150695,,,,,0,0,0,0,10200,623231,0,0,0,0,0,0,0,0,,0,0
150765,,,,,0,0,0,0,0,385691,0,0,0,0,0,0,0,0,,0,0
150853,,,,,0,0,0,0,0,865562,0,0,0,0,0,0,0,0,,0,0
151166,29355023,1224244,8784291,7066209,2615266,2615266,0,0,0,57747656,13225843,0,13225843,2615266,0,2615266,0,0,0,0,0
151458,983168,837029,316306,249981,476970,476970,0,72175,0,5259930,0,0,0,0,0,0,0,0,0,0,0
151467,915431,642246,536442,330584,513527,513527,0,62860,0,5257113,0,0,0,0,0,0,0,0,,0,0
151564,,,,,0,0,0,0,0,145824,0,0,0,0,0,0,0,0,,0,0
151607,,,,,5577,5577,0,21048,0,1299915,0,0,0,0,0,0,0,0,,0,0
151616,556562,-1237677,3648410,-135806,130529,130529,0,158486,2381636,3752685,2092621,0,2092621,130529,0,130529,0,0,0,0,0
151652,,,,,33357,33357,0,31229,0,2007786,0,0,0,0,0,0,0,0,,0,0
151661,210279000,-3350000,83010000,86827000,81894,81894,0,0,0,13747674,3259744,0,3259744,81894,0,81894,0,0,,0,0
151944,2041187,-2193865,4453021,807573,115932,115932,0,135238,1617101,2937978,1365931,0,1365931,115932,0,115932,0,0,0,0,0
152044,,,,,0,0,0,0,0,334950,0,0,0,0,0,0,0,0,,0,0
152150,,,,,0,0,0,0,0,182943,0,0,0,0,0,0,0,0,,0,0
152275,,,,,0,0,0,0,0,776906,0,0,0,0,0,0,0,0,,0,0
152309,,,,,0,0,0,50000,0,674455,0,0,0,0,0,0,0,0,,0,0
152327,,,,,0,0,0,41422,0,1790700,0,0,0,0,0,0,0,0,,0,0
152415,,,,,0,0,0,0,153370,4468058,0,0,0,0,0,0,0,0,,0,0
152628,,,,,0,0,0,0,78083,357990,0,0,0,0,0,0,0,0,,0,0
153074,,,,,2806,2806,0,93019,93019,1646648,0,0,0,0,0,0,0,0,,0,0
153083,,,,,4020,4020,0,28494,28494,1379739,0,0,0,0,0,0,0,0,,0,0
153171,,,,,1260,1260,0,8616,0,225799,0,0,0,0,0,0,0,0,,0,0
153339,,,,,3211,3211,0,2980,0,216040,0,0,0,0,0,0,0,0,,0,0
153409,18725370,1153054,14049885,15202939,344469,344469,0,1750,280719,3424597,0,0,0,0,0,0,0,0,0,0,0
153418,41067147,1671941,32944079,34616021,827405,827405,0,3000,575239,7018842,0,0,0,0,0,0,0,0,0,0,0
153427,1182029,85752,595297,668836,0,0,0,0,0,1810871,635728,0,635728,0,0,0,0,0,0,0,0
153463,,,,,2942,2942,0,0,16590,128874,0,0,0,2942,2942,0,0,0,,0,0
153588,,,,,0,0,0,0,0,307223,0,0,0,0,0,0,0,0,,0,0
153597,,,,,8317,8317,0,37655,0,926135,0,0,0,0,0,0,0,0,,0,0
153746,,,,,6857,6857,0,26500,0,508295,0,0,0,0,0,0,0,0,,0,0
153764,,,,,18821,18821,0,56500,0,913365,0,0,0,0,0,0,0,0,,0,0
153773,,,,,1500,1500,0,14000,0,767993,0,0,0,0,0,0,0,0,,0,0
153782,,,,,7124,7124,0,25424,0,385849,0,0,0,0,0,0,0,0,,0,0
154022,299340000,60746000,154914000,189771000,167000,167000,0,104040000,107834000,510433000,0,0,0,0,0,0,0,0,0,0,0
154165,,,,,2320,2320,0,9190,0,392365,0,0,0,0,0,0,0,0,,0,0
154208,,,,,0,0,0,0,0,2243850,0,0,0,0,0,0,0,0,,0,0
154332,,,,,4674,4674,0,37000,0,753081,0,0,0,0,0,0,0,0,,0,0
154341,,,,,7124,7124,0,37000,0,425070,0,0,0,0,0,0,0,0,,0,0
154448,,,,,3565,3565,0,31965,31965,1353740,0,0,0,0,0,0,0,0,,0,0
154457,,,,,2233,2233,0,14260,0,324106,0,0,0,0,0,0,0,0,,0,0
154466,,,,,1200,1200,0,3500,0,504096,0,0,0,0,0,0,0,0,,0,0
154518,12250850,-1886237,1298858,271797,202020,202020,0,5970456,5970456,12313612,61736,0,61736,5155,0,5155,0,0,0,0,0
154545,,,,,0,0,0,0,0,182485,0,0,0,0,0,0,0,0,,0,0
154767,1202933,-1896471,4752259,637751,2758,2758,0,9256,1410183,4070551,1398169,0,1398169,2758,0,2758,0,0,,0,0
154776,2152861,-2404966,4505860,1495699,0,0,0,695297,2344206,2807632,1648909,0,1648909,0,0,0,0,0,0,0,0
154794,5717808,415891,2044071,2286648,0,0,0,0,0,1591785,0,0,0,0,0,0,0,0,,0,0
155159,,,,,0,0,0,0,0,930406,0,0,0,0,0,0,0,0,,0,0
155283,4603000,-442000,8000,-442000,121000,0,121000,33000,33000,6470000,2250000,0,2250000,121000,0,0,0,0,0,0,0
155353,,,,,0,0,0,0,0,432987,0,0,0,0,0,0,0,0,,0,0
156134,4339566,-1384193,1707544,2123351,0,0,0,0,0,8262156,1780395,0,1780395,64777,0,64777,0,0,,0,0
156277,,,,,0,0,0,0,0,550993,0,0,0,0,0,0,0,0,,0,0
156310,,,,,0,0,0,0,0,2604463,0,0,0,0,0,0,0,0,,0,0
156426,,,,,0,0,0,0,0,2054754,0,0,0,0,0,0,0,0,,0,0
156471,17552635,4900102,6578037,7945133,94909,94909,0,199076,0,48682358,0,0,0,0,0,0,0,0,0,0,0
156754,,,,,0,0,0,0,0,524436,0,0,0,0,0,0,0,0,,0,0
156842,,,,,0,0,0,0,495673,2195006,0,0,0,0,0,0,0,0,,0,0
156967,,,,,0,0,0,0,0,1410568,0,0,0,0,0,0,0,0,,0,0
157021,23437767,-3759019,24592856,20832908,827296,827296,0,444059,1793714,10458582,966418,0,966418,827296,0,827296,0,0,0,0,0
157270,13414898,-1233091,13893231,12660138,242730,242730,0,1141902,0,5596764,0,0,0,0,0,0,0,0,0,0,0
