UNITID,F2A01,F2B04,F2B06,F2C03,F2C04,F2C06,F2D01,F2D02,F2D03,F2D04,F2E011,F2E012
178518,8659826,-1647952,0,0,0,149628,814716,0,0,0,1270538,880409
178679,9161582,517094,0,0,0,1616820,4854736,0,0,0,3810404,2168572
178697,469606215,-23801905,0,1103798,0,24078616,592238,0,0,0,16577006,9920983
178721,16255552,7511526,0,0,0,3512895,66445412,0,0,0,28097409,22312461
178891,64378700,-8755566,0,0,0,0,20290077,0,0,0,7783733,7345321
179043,32783914,-3693347,-1041003,0,0,29742401,34714975,0,0,0,17470401,10336941
179070,0,-444280,2,0,0,0,1572467,0,0,0,680872,322457
179159,1141542067,-105666974,0,2580425,0,121487301,253348675,0,0,0,224571591,149927474
179256,403400,1116498,0,0,0,0,1168217,0,0,0,700054,536617
179265,128822650,-4799811,0,303475,0,7359895,34714387,0,0,0,24136479,11694169
179317,29208740,513265,0,0,0,0,1083975,0,0,0,1889736,1101612
179326,25485848,767865,0,0,0,16419528,27250322,0,0,0,17541800,10787712
179450,,,,108925,0,0,6472136,0,0,0,2084225,1694491
179548,34446698,-8243799,0,0,0,9104431,9317324,0,0,0,8730959,4883225
179812,16249467,27398170,0,0,0,1692369,48192911,0,0,0,12860042,7522947
179867,7531314000,-303886000,0,1371243,0,239860525,380670000,0,0,0,1704956000,811437000
179894,167291672,-14294623,0,1263158,0,30265188,164665572,0,0,0,78848140,48159853
179919,24765,-1052628,0,102671,0,1672647,6474690,0,0,0,3089003,1736674
179946,43136455,-3913191,0,529524,0,10260667,8368500,0,0,0,6312851,3821297
179955,64470338,-8315000,0,500125,0,18626527,12990946,0,0,0,11186022,6376536
179964,18536830,-900646,0,338425,0,9731496,15880208,0,0,0,9549282,5379144
180054,0,-29052,0,91763,85750,0,49295,3497683,29028,0,2468556,1771378
180106,43524652,-1125823,0,0,0,20011233,21264009,0,0,0,11620643,7108806
180258,8428356,9011785,0,30,0,7353326,7469014,0,0,0,4063789,2734364
180595,31832040,3109719,0,0,0,11194934,14053305,0,0,0,8769832,5345343
180647,0,-293955,0,181767,0,610148,757518,4450340,485440,0,9610353,4902908
180814,72932142,3778492,0,0,0,1688278,75285684,0,0,0,17246991,12944464
180832,2643354,246439,0,209446,0,781722,13062462,880000,0,0,9846098,6678334
180878,,,,127752,0,49500,9431159,0,0,0,6850934,3634577
180984,43776477,163485,0,176713,0,16674029,22999798,0,0,0,11519890,6156149
181002,614745000,-26967000,0,251093,0,73222089,212647000,0,0,0,125847000,69009363
181020,118083310,-8218189,0,425930,0,13568861,12898448,0,0,0,12925938,6443304
181093,188622,-1230632,0,86324,0,3913327,4141565,0,0,0,4899021,2595319
181127,75422184,-2516407,0,213558,0,17420921,9889055,0,0,0,9022527,5129694
181145,,,,0,0,0,101000,0,0,0,250000,205000
181297,0,1509555,0,180863,0,1510690,12827845,0,0,0,8831388,5946891
181330,20105959,-2187242,0,339325,0,16924274,17134589,0,0,0,6567276,4981010
181376,1367742,-292813,-4,27266,0,394833,1086152,0,0,0,738461,422126
181446,61195000,175000,0,433329,0,18704293,25108000,0,0,0,15919000,9984124
181543,33064,164548,0,0,0,0,61101,0,0,0,175872,164778
181604,15929974,-909043,0,199895,0,7842723,14198566,0,0,0,7001384,5181642
181738,10217251,-63654,0,63293,0,5049804,13982794,0,0,0,9140346,4828231
181853,9761893,788746,0,52905,0,2500621,3792328,0,0,0,2260200,1475199
182148,0,-1651914,5,0,0,0,5167248,0,0,0,2421155,1630084
182458,4905873,567154,0,29628,11153,7284380,12941454,0,0,0,6329283,3832035
182634,43778720,-4910953,0,0,0,29992935,12247713,0,0,0,10475415,5847295
182670,4668933675,-301502184,0,0,0,92935150,199265551,0,0,0,183312773,88580224
182795,7210470,5401977,0,140868,0,25266693,35513369,0,0,0,16481930,9844296
182917,116800,-188500,-300,0,0,1381500,980100,0,0,0,548800,341100
182980,11650232,2796482,0,155375,0,0,20732619,0,0,0,9816322,5698167
183026,77005338,49033029,0,568386,0,47107932,502848514,0,0,0,89588069,63593924
183211,41221984,-304015,0,0,0,7689229,29365878,0,0,0,14208476,9181802
183239,137250723,-5177005,0,10900,0,29743429,38707197,0,0,0,24780868,13718871
183248,,,,0,0,4450,1534507,0,0,0,1563931,1257291
183275,48199,197967,0,3900,0,1015184,807255,0,0,0,866779,320098
183600,736797,56903,-113806,0,0,114098,25488,0,0,0,57857,55860
183804,16211793,-1301295,0,6644689,0,63210662,20201143,0,0,0,6796446,2947339
183822,12445344,2294755,0,11309513,0,16692211,34779469,0,0,0,16525346,9743297
183910,8128784,986161,0,5167254,0,19666525,30586822,0,0,0,12774846,9891909
183974,12331050,1633179,-3266357,3998175,0,17617963,30607672,0,0,0,12946140,8876662
184348,157793000,-28516000,0,3122000,0,36435000,32931000,0,0,0,30141000,16043000
184603,78470000,17930000,0,16950200,0,86451565,190641766,0,0,0,83232467,49805410
184612,13180336,-731994,0,6857597,0,17684112,33996746,0,0,0,13446240,9496685
184773,49617034,4362247,0,4389585,0,15596941,33487841,0,75497,0,12496481,8532734
184968,,,,0,0,0,2359729,311933,74436,0,1154645,1154645
185572,79025949,16510970,0,10295240,85000,55452781,134797851,0,0,0,58443762,38057184
185651,,,,0,0,0,755417,0,0,0,625790,532587
185679,,,,0,0,0,5107020,0,0,0,4178857,2744341
185758,2745864,-5098871,0,0,0,0,1008350,0,0,0,1293478,520369
186122,968945180,-96440964,0,0,0,2292922,2622742,0,0,0,10627835,6095533
186131,22630121000,-628533000,0,635668,4727289,48592327,111161000,0,0,0,477140000,186678000
186186,0,33734,0,80289,0,305720,1877998,0,0,0,1458668,694477
186283,55387000,-4566000,0,8473000,0,60798000,98266000,0,148000,0,63448000,38541000
186405,,,,0,0,0,90090,0,0,0,184720,162261
186423,,,,0,0,0,303660,0,0,0,566203,566203
186432,31088559,-6994868,0,12662131,0,39366600,50107883,0,0,0,24807702,14638176
186584,272309000,-12065000,0,12018000,0,101912000,199301000,0,168000,0,93374000,56672000
186618,22880177,-185572,0,3096830,0,8036389,15243181,0,41609,0,9007855,4917438
186867,159488000,4824000,0,2596472,0,62353760,150425000,0,81000,0,78194000,53467894
186900,139536,179874,0,246459,0,316662,784653,0,0,0,379139,137800
188182,1054837,-1172062,0,34408,0,2744114,7835872,0,0,0,3913935,1541148
188207,1041680,-203043,21575,0,0,0,2763214,0,0,0,665902,338344
188340,22485787,-1838750,0,0,0,3659826,27711960,0,32634,0,14106454,6199985
188429,164847667,2598951,0,43119,0,52707603,160086924,0,674859,0,91434932,54482267
188526,45201552,1569849,0,845520,0,10506203,38131033,0,177209,0,20177264,10195898
188535,68142860,-2915358,0,0,0,6520280,10080790,0,34852,0,8805510,4976544
188580,126028000,-8480000,-7048000,0,0,2658000,36971000,0,0,0,34932000,27971000
188641,109266148,18614054,0,193800,0,25471992,21270751,0,0,0,26764216,12791846
188669,,,,0,0,592727,4853789,0,0,0,1420340,1023817
188678,7970176,969691,0,15331,0,2169911,7755978,0,0,0,2324129,1632637
188687,764096,-540312,-354856,0,0,0,4760075,0,0,0,2101748,777833
188854,0,-1944579,0,729324,0,12581924,48355672,0,0,0,19267586,12473859
188915,,,,49091,0,0,459828,0,0,0,662516,662516
188942,,,,0,0,201626,1195184,0,0,0,845362,647870
189015,41003357,6355983,0,0,0,0,34080862,0,0,0,23963675,15346571
189088,136542469,-19178462,-2776205,0,0,50409829,57766378,0,0,0,81460595,42912295
189097,297720000,42550000,0,952947,0,33134338,77782000,0,205000,0,59872000,28847017
189264,0,-49011,0,72291,0,788534,197626,0,0,0,404349,89110
189273,0,-6027,0,55185,0,411138,629847,0,0,0,1064921,681167
189282,412876,460,-54154,45241,0,0,2875480,0,0,0,1764164,1295750
189413,43001000,2644441,0,3635693,0,61151,10915613,0,48227,0,3897652,2764394
189422,0,2264386,-4528772,1274846,0,0,5975467,0,0,0,2989093,1405094
189501,151264671,18638084,0,0,0,27884138,29638201,0,66707,0,18199518,11700163
189705,104144013,-8685816,0,2873833,0,46236620,57375626,0,318607,0,33359448,18343263
189848,29716892,-1452058,0,2058266,0,19351012,10500961,0,0,0,10025136,5660601
189857,0,16067,0,0,0,385908,4075713,0,0,0,1504344,709734
189981,5959751,248521,0,0,0,19815,849426,0,0,0,600665,471137
190008,,,,0,0,0,1102378,0,0,0,1639706,604474
190044,162966120,-6033173,0,0,0,88780145,67407708,0,296340,0,57979595,33681218
190071,,,,54943,0,0,901633,0,0,0,2026618,1223271
190080,20204029,-1945618,0,0,0,0,695578,0,0,0,1604051,678513
190099,849702697,-57742205,0,0,0,37206786,92575772,0,217256,0,70778990,35597900
190114,16535154,500953,0,2447802,0,3227736,25407896,4635,100872,0,8962227,4948972
190150,9929894000,-394349000,0,181000,0,241615000,1003600000,7313000,2940000,0,2465409000,1313392000
190248,10105464,-36917,0,1025789,0,8907423,16858879,0,0,0,8326648,4727746
190372,858690474,6130625,0,454162,0,30841950,8150749,0,62870,0,27321012,10192537
190415,4910089192,-242322110,0,5129230,0,298500977,623719053,17948246,348271923,0,631822529,355891190
190424,1351650504,-200094151,0,0,0,9474629,23043647,0,160791,0,205635607,93770470
190451,,,,150618,31431,128366,2043427,0,150618,12622,3439792,2108634
190503,123627771,1983190,0,1086291,0,24665191,99333759,0,0,0,63019131,23014993
190707,,,,21296,0,0,52071,0,0,0,259618,209100
190716,53151011,-610128,0,280600,0,16271725,49697681,0,334967,0,29373949,17430387
190725,17244999,-1341600,0,245092,0,24115941,35466601,0,258690,0,22065497,13676449
190752,0,-72623,0,14664,0,466735,1587184,0,0,0,2552947,1512708
190761,5010998,1601504,0,1798713,0,15076045,36306756,0,197667,0,14284882,8510335
190956,3842198,30920,1,19768,0,0,535132,0,0,0,1417679,1179531
190983,38549663,-12261064,0,11375,0,24688863,21467769,0,118297,0,12942026,6228977
191241,643032000,-52381000,0,1299000,206000,171564000,414070000,0,0,0,214793000,132955000
191320,30450429,-2861053,0,0,0,0,147341,0,0,0,1489840,733357
191515,861749000,-46152000,0,0,0,21088000,58734000,0,0,0,61239000,27424000
191533,67472428,-6475479,0,1492286,0,27707362,30735474,74906,121671,235303,18513959,10116296
191597,3269109,1199973,0,219472,0,15016,7215690,0,0,0,3649953,2019693
191621,9074940,-1200336,0,1213474,0,3868773,12458168,0,0,0,5605167,3570428
191630,191639463,-16026553,0,1395927,0,43255159,64397205,0,171775,0,35860597,20474112
191649,478417813,38251019,0,46328,0,120913433,277843158,0,790549,0,180860580,102003280
191676,52195979,-2913265,0,1218132,0,11686727,15279601,0,0,0,10850436,5409231
191931,116942000,24351000,0,3248000,0,48536000,75353000,0,268000,0,32853000,20976000
191940,,,,75504,71536,0,439469,0,0,0,1372658,498788
191968,269532630,8485663,0,234337,0,110407010,150961772,0,525966,0,89379301,48009478
192040,221270735,109087564,0,0,0,3751553,2027204,0,0,0,7498395,4606604
192110,954221846,-92285222,0,0,0,3590208,17603451,0,64247,0,32626829,19955604
192165,6825,503712,0,470651,0,0,460303,0,0,0,451107,451107
192192,14332812,-3878804,0,2178324,0,12376324,25737985,0,0,0,14647660,9382701
192323,158942558,-3785880,0,0,0,39730465,49914614,0,221621,0,34476646,18306228
192439,,,,1448824,0,51056633,186447423,0,641676,0,88731650,53306410
192448,,,,166400,0,39406177,123905633,0,433803,0,67863998,44468516
192457,168131868,28674543,0,,,,0,0,0,0,0,0
192554,,,,0,0,664528,4716285,0,16698,0,2203949,936186
192563,,,,0,0,1300513,4981947,0,19992,0,2159453,1278638
192624,0,-70161,0,371958,0,0,1245270,0,0,0,840054,437057
192703,80295657,17370471,0,106236,73157,51480501,86193726,0,267288,0,39575059,27082828
192712,23618527,-97802,0,55237,0,0,31449488,0,73536,0,17702542,12387416
192749,33383345,-433550,0,0,0,37739889,40021635,0,175862,0,21958465,14031992
192785,19598806,-1217295,0,492399,0,6660,9206623,0,0,0,4387298,3007902
192800,,,,11896,0,0,67049,0,0,0,63248,62341
192819,217079322,3307928,0,40655,0,51319285,130634478,0,458975,0,71463919,31281307
192864,29606740,-810437,0,855517,0,14268654,37908032,0,0,0,19828216,11429658
192925,9904317,-2156854,0,0,0,17365890,28266278,0,130137,0,12764448,7478427
192961,0,5289,-10578,12810,0,0,930947,0,800047,0,1113890,748095
192970,,,,0,0,0,69750,0,0,0,1760,0
193016,192479137,8356752,0,9601160,0,30199181,131982685,0,648102,0,51556187,28188317
193052,1106789,48122,0,0,0,0,1973293,0,0,0,2643731,342496
193061,69821,77088,0,17049,0,201726,259820,0,0,0,446537,81757
193070,4585018,2181588,0,0,0,0,928953,0,0,0,2209820,1506082
193247,0,17518,0,207088,0,731856,1052016,0,0,0,1390389,703710
193292,33381037,5021599,0,3505632,0,21826896,98478404,0,0,0,59620929,34215774
193353,65018868,-4544450,0,192070,0,17602427,37905977,0,0,0,17535969,10330606
193399,14992141,1619812,0,0,0,7791184,34288462,0,0,0,14714937,9053102
193405,679963000,-110640000,0,165051,0,0,29911000,0,0,0,26438514,14640384
193584,66085846,-1898906,0,2046611,0,24137452,56183801,0,250241,0,33483139,18584144
193609,,,,0,0,22286,1256600,0,0,0,527300,486800
193645,6386076,-13785623,0,0,0,12902887,43530019,0,232391,0,21530030,10383851
193654,328314000,-15100000,0,1511000,0,101242000,271034000,0,690000,0,135457000,83028000
193751,50809910,364817,0,0,0,982019,23845489,0,0,0,11687455,6976972
193821,207374507,-42793416,0,0,0,13448649,27893146,508990,77670,0,26720533,13151901
193830,70723058,-14180647,0,0,0,295783,54879493,0,254487,0,36627125,16938049
193894,3129259,-816327,0,0,0,602089,3299629,0,0,0,1274686,1025259
193900,3615417000,57816000,0,1749000,39000,530277000,1662911730,0,4259692,0,1498449000,763803000
193973,91092825,-4839780,0,3221808,0,44851515,49068462,0,264490,0,27821423,17072109
194073,40570724,-374005,0,0,0,837118,10869416,0,79816,0,3928831,2529129
194091,70992489,10082744,0,4739787,0,46740505,230372953,0,813066,0,109146689,60270809
194116,21093269,-1189116,0,62661,0,510449,12010717,0,0,0,7448191,3042721
194161,11976685,-8579584,0,2280536,0,15071317,28075273,0,0,0,20911721,11185133
194189,0,415670,0,102552,0,1134984,1797816,0,0,0,1599799,774360
194310,154523082,14710533,0,6205882,0,160036298,269716886,0,847527,0,129217401,82502159
194392,25450045,-2189326,0,0,0,10041062,10857954,0,0,0,6441568,3598911
194569,1693685,-358608,0,275569,0,187821,2139420,11632,0,0,923942,739418
194578,150985227,-2318340,0,255737,0,45483475,151332802,0,291625,0,76790210,46453087
194657,0,174270,-1,143553,0,4282328,890045,0,0,0,1676204,1220436
194666,0,131521,0,803772,0,282384,2600250,0,0,0,459271,375369
194693,0,-38515,0,20995,0,296155,1049745,0,0,0,764889,522922
194736,0,88328,-100000,40768,0,1307386,2211944,0,0,0,2635484,1107836
194763,51790,3478972,-1,0,0,3348368,1796299,0,0,0,2701626,728232
194824,636825000,-68799000,0,0,0,147269000,201946000,0,561000,0,131705000,61890000
194958,23123263,-3848661,0,1610618,0,14813195,24172932,0,614724,0,16658931,9318256
195003,927413000,-8076000,0,318000,0,170485000,294819000,69539000,962000,0,257188000,146234000
195030,2308446000,-221300000,0,560561,0,176946779,269323000,0,1071430,130627,401426000,196873845
195049,2058252999,-143428233,0,0,0,0,0,0,0,0,0,0
195128,32177678,-2257032,0,0,0,21379533,35679661,0,223600,0,22218949,13149213
195155,725934,-249146,0,0,0,3380,641725,0,0,0,468441,260739
195164,54245530,-2907810,0,1826205,0,25256901,30433134,0,165072,0,16362084,9403880
195173,71009106,-5341668,0,11721,59830,19970401,39494198,301015,145830,0,19258902,9676375
195191,0,218746,0,221238,0,0,3951339,0,0,0,2478401,2352241
195216,268494020,6071971,0,1179906,0,55213837,58023103,0,0,0,42692128,21726340
195234,51930319,-7949586,0,0,0,35547884,55922253,0,251746,0,44332006,19494231
195243,40924575,-1794030,0,1255342,0,15671880,19586271,0,101724,0,11527471,6612240
195289,0,0,-1334,37118,0,0,1242951,1377198,0,0,1292432,786006
195304,96531597,-11501138,0,182816,0,29160515,43280954,0,169379,0,39620205,16748917
195438,31004,-423309,0,6512,0,0,403515,0,0,0,2638618,1605869
195474,128800572,-9048004,0,2931385,0,54113551,46625212,0,237359,0,30791160,18461042
195526,412351000,23947000,0,617000,0,32245000,89426000,0,181000,0,56858000,28785000
195544,65310000,-3361000,0,3909000,618000,0,67320000,0,419000,0,36310000,25088000
195580,12475622,-1261173,0,0,0,0,270120,0,0,0,1165760,586788
195623,,,,0,0,0,1944387,0,0,0,823579,545325
195702,580490,610174,0,120021,0,0,1321706,0,0,0,1644614,1516417
195720,74022564,6364961,0,3335798,0,31488335,75006636,0,0,0,40349516,24992584
195809,647856000,-14164000,0,5000,0,214597183,350790715,0,1152110,0,181921000,106630302
196413,1210910397,-18228031,0,1007177,0,302447403,522622073,0,1511412,0,356730248,174738776
196431,0,23508,0,157783,0,357483,3852649,0,0,0,1955169,1322241
196440,1000,96170,83131,2925,0,600497,301953,0,0,0,1166824,688928
196468,275330127,4875828,0,0,0,22815611,113525951,0,549798,0,72161359,45626204
196583,0,-365134,0,51568,0,138654,866589,0,0,0,1017959,617989
196592,61317000,2653000,0,9104000,0,28829000,206937000,0,0,0,120862000,64152000
196653,16059491,-13267,0,1494483,2000,1779906,16571613,0,32427,0,8470919,5218188
196680,25125536,-1966104,0,1146448,0,494922,99399343,0,0,0,19759372,16475005
196866,428128109,-28554356,0,389740,0,37428683,65993431,0,151132,0,47434021,24637915
196884,91843572,-14128267,0,0,0,2231588,864705,0,0,0,5701809,2196370
197018,0,1169023,0,7598628,0,4074926,21926370,0,0,0,9882880,4394821
197045,23562011,-3412868,0,3434615,0,40518720,56159275,0,521415,0,30372683,19144537
197133,948580000,-81944000,0,639000,0,46518000,67248000,0,181000,0,73804000,35987000
197142,1753916,242953,0,1034311,0,2737933,6808625,41431,13601,0,3463635,1955279
197197,80675219,4590970,0,1044452,0,35823247,46476599,0,163483,0,22822648,11786648
197221,60302828,5526939,0,4000,0,3896964,70955,0,0,0,2649160,1530398
197230,34004908,1154312,0,26343,0,13320999,7010061,0,0,0,4857640,3125060
197531,,,,20789,0,1887833,1476104,0,0,0,319535,186346
197601,0,446352,0,402121,0,168500,1445849,0,0,0,911235,843525
197610,0,460861,0,14516,0,2315294,1221446,0,0,0,1886071,442879
197647,0,6859,0,82113,0,38266,799285,0,0,0,2442995,1656605
197674,251223,149710,0,822038,0,393369,2439298,0,0,0,1637723,708887
197692,812000,266184,-254184,0,0,0,1660618,0,0,0,1097720,865791
197708,461261000,-589342000,0,0,0,58333000,102861000,0,379000,0,113150000,52901000
197735,60547,511138,0,1897197,0,450119,4380300,0,0,0,1950313,1811389
197744,0,69419,0,74964,0,1857099,1119358,0,0,0,2751256,391190
197911,24726429,6240637,0,2418719,0,9474760,14965371,0,0,0,8257393,4909598
197984,7227390,-344739,0,1741777,0,5329260,14576279,0,0,0,7513532,5246350
197993,13850025,-2069659,0,853275,0,1507664,3977472,0,0,0,5495883,2947100
198066,25807297,-914761,0,1275318,0,7997473,8663163,0,0,0,5251130,3050564
198109,,,,569787,0,0,3879169,0,0,0,3957317,2967987
198136,177506213,-1708148,0,9320411,0,46029881,94471019,0,0,0,75778793,42285344
198215,54500765,-5506698,0,2792970,0,18135259,26023879,0,0,0,11650779,6298169
198303,25739782,1565127,0,2978797,0,16230973,15925264,0,0,0,7615451,5590567
198385,658864747,-19078247,0,584450,0,20966971,42278872,0,0,0,39075100,23348665
198419,10903426000,-1010700000,0,805000,0,199372000,455792000,0,0,0,1023632000,586386000
198516,206337364,22718250,0,1492157,0,34094573,178838499,0,0,0,105411744,54249727
198561,61907997,980152,0,4007431,0,26311371,42818397,0,0,0,27594453,17315671
198598,20739019,978372,0,1538335,0,7209795,11235961,0,0,0,5735581,3970570
198613,68286209,-3972263,0,2133398,0,19043090,23394594,0,0,0,14195158,7560087
198677,0,136596,0,0,0,0,277372,0,0,0,229771,212994
198695,49276096,49770100,0,1253905,0,27003963,112214349,0,0,0,47691176,26369488
198747,1028263,-384209,0,0,0,0,1313951,0,0,0,661622,423895
198756,61949828,-11011832,0,2500705,0,6126967,15695156,0,0,0,11570091,5761579
198808,12788037,3026814,0,1835222,0,14005637,10002623,0,0,0,5071641,3333659
198835,86474585,-3746196,0,3758120,761871,22755320,25220642,0,0,0,17981020,11114469
198862,16941862,149064,0,3239439,9514,2825967,17274795,0,0,0,7170835,4489303
198871,12487228,-1141222,0,1959021,0,0,7121843,0,0,0,2318269,1633446
198899,57505100,-1275213,0,3316287,0,16991187,13626769,0,0,0,8158419,6666061
198941,,,,31725,0,0,683283,0,0,0,1283979,768812
198950,91286620,3096316,0,3760168,0,20078452,37046646,0,0,0,19898990,11417752
198969,18918066,627723,0,3326070,0,23861556,34871750,0,0,0,21150910,12830402
199032,5972622,161097,0,1252850,0,5202353,8782223,0,0,0,4959606,3900980
199069,23380719,615900,0,3482166,0,6999705,30506144,0,0,0,10565390,7748190
199209,12415000,829126,0,3029819,0,13969505,19583684,0,0,0,9486951,5840002
199272,33081375,287735,0,2624019,0,8260849,12850828,0,0,0,3764409,2769022
199306,17044474,-3892586,0,1799575,0,8854661,15041317,0,0,0,10378781,6166769
199412,101557483,-3174852,0,1756880,0,16414313,29638372,0,0,0,20620811,11904028
199458,3186632,-461535,0,428230,0,0,1499220,0,0,0,1022107,641471
199582,17283710,3224568,-6449136,2226384,0,2402524,6713272,0,0,0,7196310,3412859
199607,54539945,-5454242,-3444883,1578153,0,12040190,7645412,0,0,0,9724851,6341219
199643,22717696,496054,0,3893775,0,3843553,19185021,0,0,0,9891528,5726783
199698,6444044,-1162133,0,740665,0,6256818,5434182,0,0,0,3581548,2294472
199759,31456589,-1262315,0,0,0,1610664,10512236,0,0,0,6981350,5123597
199847,1719771000,5374000,0,1551052,0,91767917,245626000,0,0,0,222484000,137369000
199865,58743993,-6001479,0,581756,0,8645202,11390124,116018,0,0,10545549,4752076
199883,,,,0,0,0,2042321,0,0,0,1646002,1320412
199962,49944780,-5361965,0,4497438,0,32338408,40366090,0,0,0,29202743,17506838
199971,225730,-3738,0,0,0,0,322526,0,0,0,83553,65150
200156,36751058,4744640,0,543166,0,6244355,9856471,0,0,0,8801612,5438844
200217,51308371,2784569,0,1447429,0,11186493,45305501,0,0,0,18143099,11921005
200484,400799,-266004,0,43998,0,840365,1972557,0,0,0,981822,673236
200527,2732943,782084,0,0,0,0,717989,4160292,100778,0,4558570,2132807
200554,630506,6117502,0,204544,10133,30908,4929251,4477835,0,0,3603592,2201856
200873,239626,119039,0,2252,0,58884,292518,0,0,0,193199,155163
201061,1078742,44870,-89740,97576,0,0,5689445,0,0,0,1293775,850048
201104,41664564,2422791,-4488492,1560544,0,18126716,59782763,0,0,0,34557379,22794397
201140,23840011,1510357,0,0,0,0,1160263,0,0,0,1201992,681681
201177,,,,277773,0,0,4691761,0,0,0,2379249,2030095
201195,144366563,-9905184,0,2079941,0,37913590,61563524,0,0,0,43328415,23481631
201371,20913040,490090,0,522497,0,9014441,9923339,0,0,0,8861932,4257649
201548,70031642,-5119722,0,106531,0,48310582,46587928,0,0,0,31538818,18340179
201645,1298507608,-94662154,0,557660,0,136809399,255612760,0,2726960,0,311880106,179288314
201654,30628316,5525154,4060189,559825,2570464,2189397,56722733,2796076,0,0,35197500,19301134
201681,,,,0,0,0,682391,0,0,0,759666,634552
201751,4218464,1303831,0,539460,0,537061,2907072,0,0,0,1166080,769707
201821,,,,379782,76000,177272,6521424,0,0,0,5231621,3478392
201858,3311404,-2353845,0,0,0,3290691,6153454,0,0,0,4215037,2409709
201867,829016,87829,0,68364,0,23133,1352720,0,0,0,665354,300000
201964,8721426,3345669,0,1969396,0,5384870,32073121,0,0,0,14691098,9641348
202046,26443652,1699250,0,372044,0,9650777,12423994,0,0,0,8493005,4007150
202073,51974069,-2329516,0,3700,0,10894228,11485068,0,0,737886,11361613,6950266
202170,10177867,23586,0,656493,8400,12541447,34497860,0,0,0,11769498,6059674
202480,689445000,-11076000,12000,1040000,0,0,216749000,0,0,0,125436000,63534000
202514,18474478,-1716537,0,295199,0,8255300,9828508,0,0,0,5371815,3015438
202523,737078137,-74807051,0,0,0,49286921,42213427,0,0,0,44177072,21529351
202763,54199994,4718001,0,1500884,0,47135002,66394834,0,0,0,38036469,21384132
202806,79285000,-2281000,1000,2740,0,266500,53709000,0,0,0,15015000,9581000
202903,1832673,196202,0,27492,11475,184501,1097905,0,0,0,1635837,643044
202912,,,,231786,0,0,3990009,0,0,0,3221970,2719379
203067,203336775,-5671143,0,0,0,0,2727036,0,0,0,16810547,9939424
203085,49759868,-956794,0,756396,0,13713233,15369848,0,0,0,11502985,5351813
203128,53834015,-107921,0,692086,0,13003795,16297607,0,0,0,11503749,6693113
203146,,,,0,0,0,6502667,0,0,0,5454896,2219996
203368,203720043,-19328600,-59332,0,0,57694149,48064428,0,0,0,34038656,19588997
203535,391874039,-9172810,0,93338,0,26924109,54243003,0,0,0,42020723,19717423
203544,,,,313300,0,425608,11375725,0,0,0,8248679,5971001
203580,31461132,-2153692,0,380933,0,13445835,12201981,0,0,0,5921555,3680790
203757,10528780,-1773161,0,794831,0,4860987,18063722,0,0,0,12070448,7017389
203775,18298528,-1260735,0,852174,0,15310402,19554991,0,0,0,11328597,7321563
203845,70291929,-6226269,0,644520,0,18259068,23664571,0,0,0,18432564,9497325
203960,12899276,-742388,1751550,515487,0,0,11895631,0,0,0,10742551,6513950
203997,38022289,-3042005,0,0,0,502489,750191,0,0,0,1658334,1067604
204176,21931681,1273150,0,472577,0,0,16654614,0,0,0,8689255,7060815
204185,121782588,-9489225,0,963412,0,25315913,31500618,0,0,0,22541039,12678758
204194,18131466,3506540,0,984494,0,17486596,20892378,0,0,0,12262179,6743252
204200,49828030,-2461468,0,793392,0,12232799,29127957,0,0,0,14354059,11551782
204264,74841846,-3108836,0,0,0,16734381,21200565,0,0,0,16740047,11250543
204468,7967768,-4284029,0,1074696,0,18215010,21264070,0,0,0,9583735,5245868
204486,1603929,2023137,-752741,1650049,0,3696627,39869408,0,0,0,16340954,9591357
204501,840433402,-71088315,0,0,0,45517157,89613907,0,0,0,88826990,44116790
204617,25140661,-5101158,0,1088916,0,15983071,22348701,0,0,0,10542768,6557545
204635,155629290,2944516,0,924743,0,35721026,48540852,0,0,0,40492725,23816322
204893,,,,43889,0,0,533090,0,0,0,741276,635048
204909,215482094,-4963319,0,404968,0,36610561,25464339,0,0,0,24599695,13749695
204936,90059816,-8343835,0,1032752,0,31077261,40857027,0,0,0,28378074,16396970
204990,0,396367,0,0,0,0,1636728,0,0,0,569511,368305
205027,27964292,-1597437,0,0,0,166459,4188875,0,0,0,3219571,1655401
205090,,,,30149,0,0,549239,0,0,0,1490853,674952
205124,416570,58075,0,53830,0,0,837973,0,0,0,1104409,862764
205203,21182715,-5138606,0,74002,0,1781407,13287689,0,0,0,10210247,5458430
205957,82420821,-1757275,0,204669,0,13150878,39425366,0,0,0,20157713,11662188
206048,9723187,1637193,0,1637785,0,18302491,33242887,0,0,0,12525555,9757146
206154,0,245375,-490750,26892,0,0,284666,0,0,0,74167,58239
206215,26130601,-3724268,0,0,0,0,529990,0,0,0,1975455,948074
206279,3486606,186364,0,555757,0,1610653,20706998,0,0,0,7728556,4851437
206288,2009261,625374,0,0,0,898804,4876523,0,0,0,2309099,1540214
206330,0,4628000,-9256453,358000,0,5370000,7619000,0,0,0,4329000,2694862
206349,37465680,-4604405,0,463497,263844,4585401,16491245,0,0,0,12083057,7385405
206437,12091233,2419354,0,1021956,0,2659656,33690819,0,0,0,21184756,12621142
206491,6161779,-3643102,1,194340,0,0,6641890,0,0,0,2742492,2267976
206507,34781486,-2803409,0,866138,0,11182379,12057096,0,0,0,8167566,4268373
